robot,variant,coupling,terrain,generation,median,q25,q75,mean,std,n
babya,base,blf,flat,157,10.423260244623162,9.824524337590917,10.855649873855226,10.472892123891777,1.5108573815335022,30
babya,base,blf,flat,158,10.423260244623162,9.891788101776886,10.867336912978567,10.500223999229693,1.4994921710761773,30
babya,base,blf,flat,159,10.423260244623162,9.891788101776886,10.88786662955195,10.517964609609216,1.4995514741780749,30
babya,base,blf,flat,160,10.423472855151562,9.891788101776886,10.889216667464613,10.527168964886407,1.4961364792030605,30
babya,base,blf,flat,161,10.477781267445202,9.927981742220009,10.889216667464613,10.539254535734404,1.4869103155287522,30
babya,base,blf,flat,162,10.489261681174085,9.949396059103018,10.911902239215788,10.55116205831968,1.4808450761452272,30
babya,base,blf,flat,163,10.536665107737686,9.973755539593855,10.935870209338733,10.576789272732418,1.510118026296093,30
babya,base,blf,flat,164,10.536665107737686,9.973755539593855,10.935870209338733,10.592323365951275,1.5152878014667466,30
babya,base,blf,flat,165,10.536665107737686,10.016971177687049,10.987187360738686,10.61843883754792,1.546225861261881,30
babya,base,blf,flat,166,10.545388464066239,10.016971177687049,10.989684726753836,10.627962453228857,1.5429713244783312,30
