robot,variant,coupling,terrain,seed,distance,em,drag_pct
ege,phi,uncoupled,rugged,14,9.583669487385327,0.74806622468813,34.14
ege,phi,uncoupled,rugged,15,6.883264422025269,0.8236756413041952,47.34666666666666
ege,phi,uncoupled,rugged,16,7.621482406646894,0.8534613465473619,37.61
ege,phi,uncoupled,rugged,17,6.536595619260935,0.7976248004279812,75.97333333333333
ege,phi,uncoupled,rugged,18,5.712559884955927,0.838017490135235,74.22333333333333
ege,phi,uncoupled,rugged,19,8.642558660454158,0.7182137018870177,34.77
ege,phi,uncoupled,rugged,20,6.8828983381661,0.8138336686316564,7.876666666666667
ege,phi,uncoupled,rugged,21,7.022732645858447,0.8005269590434251,53.946666666666665
ege,phi,uncoupled,rugged,22,5.7865655246049945,0.7094166046372065,47.69
ege,phi,uncoupled,rugged,23,6.329409178417507,0.8407046783661495,81.23666666666666
ege,phi,uncoupled,rugged,24,6.878491216298698,0.7739620841069537,51.193333333333335
ege,phi,uncoupled,rugged,25,7.259974404310297,0.8534210805366441,50.81
ege,phi,uncoupled,rugged,26,6.943749514852359,0.7957931018839322,7.0
ege,phi,uncoupled,rugged,27,7.671835641867101,0.9149331727586762,50.86666666666667
ege,phi,uncoupled,rugged,28,6.847992600986909,0.8577333721244372,62.13666666666666
ege,phi,uncoupled,rugged,29,7.530396413875109,0.8950856676224951,45.61666666666667
ege,phi,uncoupled,rugged,30,9.19675437464317,0.6807764372873215,42.93
gecko,base,blf,flat,1,13.475427813316442,0.8819835460372556,3.35666666666666
gecko,base,blf,flat,2,9.241807751307691,0.8704081442190494,13.33
gecko,base,blf,flat,3,12.66216763636426,0.8996945996366701,8.69666666666666
gecko,base,blf,flat,4,9.045097346913993,0.8684721440748472,11.66
gecko,base,blf,flat,5,9.409485378118587,0.90854864035642,3.10666666666666
gecko,base,blf,flat,6,12.322912546096456,0.9188764248884886,9.576666666666659
gecko,base,blf,flat,7,9.04746571155929,0.8235751964058241,3.34333333333333
gecko,base,blf,flat,8,12.654131746139978,0.8977634846141218,4.93666666666666
gecko,base,blf,flat,9,13.473582314703686,0.9527992723948788,10.040000000000001
gecko,base,blf,flat,10,8.132597792688816,0.952582665669574,4.3733333333333295
gecko,base,blf,flat,11,6.856103954590218,0.8816777555009184,0.17666666666666
gecko,base,blf,flat,12,13.062464309280228,0.8753137765936424,2.00666666666666
gecko,base,blf,flat,13,9.541632998234627,0.9041021580646365,3.30666666666666
gecko,base,blf,flat,14,13.548443731026232,0.8721431409114325,3.19666666666666
gecko,base,blf,flat,15,12.801997831962783,0.9225667496629976,13.553333333333331
gecko,base,blf,flat,16,12.41325479393904,0.9130733365730156,6.800000000000001
gecko,base,blf,flat,17,13.285182809113977,0.906785602870068,9.379999999999999
gecko,base,blf,flat,18,11.586626189131945,0.8715735774562923,3.9066666666666596
gecko,base,blf,flat,19,12.796075939283003,0.891979267441958,4.42
gecko,base,blf,flat,20,6.580069876502268,0.8454685422019657,3.2300000000000004
gecko,base,blf,flat,21,9.21988343474976,0.8526564667949127,5.16333333333333
gecko,base,blf,flat,22,8.831511689235374,0.8521377862492396,12.033333333333331
gecko,base,blf,flat,23,9.17172629259669,0.8611146757176759,12.76
