generation,fitness,distance,contact_ratio
1,1.9072071569697744,3.4980871548426338,0.45478569499633503
2,1.945326930769632,3.5856685707060265,0.4574716283979942
3,1.636590226778201,2.563980139408549,0.36169933548872
4,2.0161105895745948,3.112340163178372,0.3522203602848764
5,1.0969645807512731,1.8122641296812854,0.39469939133861714
6,2.1490089298894026,4.4804615838270445,0.520359925047321
7,1.1207001887128878,2.031764212632325,0.4484103117157849
8,1.6705115717918684,2.8034802798585345,0.40412936599070226
9,1.6953459066540857,3.0716677849696987,0.4480699003486765
10,1.2222123999058445,2.165719461757846,0.43565525383707204
11,1.788451801029989,2.6992335098146656,0.3374223480380593
12,1.330738791885514,2.262973223852064,0.4119511544107834
13,1.7712994456646343,2.920067038510049,0.3934045272575551
14,1.0293737765370001,1.7838883766518927,0.4229606571746435
15,1.9742044287643155,3.6339069027293336,0.45672674572880734
16,2.1698067400967544,4.094107240777749,0.470017121563098
17,2.190576790181301,3.993340388376918,0.45144250749141496
18,1.5577326709241723,2.7134543312040322,0.42592265032411114
19,1.6655363743970995,2.63918131512849,0.36891930658579564
20,2.1910816311099404,4.078907422694544,0.46282633949497626
21,2.5205099346233366,3.900641870289291,0.3538217507683157
22,2.0167053742052046,3.352624292060005,0.39846961707538997
23,1.7317302547770184,2.4690689510844606,0.29863025736222937
24,2.136078712341726,4.085261340052451,0.4771255656524778
25,2.399579228460248,3.7166353080372,0.35436785436785434
26,2.0225234708052047,3.382588112620403,0.402078111946533
27,2.0202290238437257,3.5557008375253085,0.43183380262953686
28,1.8806539126727433,3.059720903477597,0.38535115718062973
29,2.4111701173924702,3.111159070916862,0.22499298093366343
30,1.6721938625878787,2.8086764597009433,0.40463279178623257
31,2.12722182767896,3.3105695459097633,0.3574453585162829
32,1.8939210977426086,3.238716527152212,0.4152248022126455
33,2.1536303030675064,2.6635885279523133,0.19145533160741152
34,2.3291935078280015,3.8276313052862676,0.3914791362973761
35,2.325294147952557,3.9468081715593697,0.41084186337998746
36,2.152231255473384,3.5618729016133583,0.39575854756116485
37,2.127377966091509,3.565318512107458,0.40331334805932473
38,2.2423374913464316,3.140025202719293,0.2858855115543197
39,2.555181685397102,4.379906086964335,0.4166126773809275
40,1.741840089170792,2.9599792302512524,0.4115363812796284
41,1.6215706533906196,2.4933501158201574,0.3496418160041581
42,2.1572963434433987,3.923421042474077,0.4501491631693381
43,1.7047663535086777,2.8724378239577915,0.40650887573964495
44,1.7887537328751686,2.966065036481577,0.39692700231649863
45,2.3575484957645907,4.083096436909162,0.4226076870353772
46,2.5086084513733655,4.293680716202833,0.415744062685713
47,2.1011697328223184,2.923686869630222,0.2813287378179225
48,2.1015963633954944,3.762470925957908,0.44143186625144815
49,2.381603799883358,4.145422213435887,0.42548583057131056
50,2.929075044035628,5.2466610997477146,0.4417258922676609
51,1.8701738376113852,3.578454367265548,0.47737943657488463
52,2.030804502673395,3.3634595767952584,0.3962155761632883
53,2.1932772329139643,3.6483819450345902,0.39883563016229934
54,2.1064895582782626,3.820379786194236,0.4486177615402228
55,2.3380207959176866,3.862527574830287,0.3946914939447609
56,2.2036061534788565,3.601369054274468,0.38811987322893365
57,2.0134804197618483,3.380735921139303,0.4044254071512014
58,2.3676454101216207,3.6118193853680416,0.3444729213998724
59,2.0906026428242814,2.6299192682928836,0.205069650605161
60,2.2549902854399595,3.8109685371075397,0.4082894509668508
