generation,fitness,distance,contact_ratio
1,1.6535562035637652,2.891055020259464,0.42804402130839997
2,1.5195509800878828,2.756079191126901,0.44865481914307
3,2.0225469705565176,3.488227287884844,0.42017913294207127
4,1.8889357622621308,3.390437957028864,0.4428637874507935
5,1.978060325708918,3.113578782391376,0.3646988035453935
6,1.6161206666191728,2.908225625520355,0.4442932307461503
7,1.9461293912857784,3.311170609562,0.4122533627032854
8,1.5394017907248683,2.8776488127033013,0.4650487634456221
9,1.9102214896044287,3.0384032851653915,0.3713074564753019
10,1.9268238571979646,3.56825635456333,0.46000968940087206
11,2.4605419781844544,4.4689477813803755,0.4494135759571488
12,1.7848282901730732,3.188655935065643,0.4402568585260893
13,1.8713993430769507,3.501238989308551,0.46550368346991144
14,1.8862162876749848,3.5697965971458006,0.4716179938142436
15,1.2845150445995837,2.3779919039940753,0.4598320362478475
16,2.6836296816446183,4.96542690079115,0.45953696726115717
17,2.8494352282659774,4.896940795243598,0.41811932236680577
18,2.0696662696142014,3.357365272269738,0.383544505357021
19,2.1937269980631564,4.256410097194587,0.48460628840509323
20,1.949326768124488,3.5128703791970826,0.4450900381442384
21,2.1137327034734166,3.763653789813146,0.43838279992848206
22,1.9143992555517528,3.4713672410693976,0.44851722027485674
23,2.5418177905086874,4.775823772920755,0.4677739566269243
24,2.720471773548306,5.439197029753282,0.4998394508110502
25,2.5302267304918207,4.4482714119843445,0.43118877061435806
26,2.945048712847257,4.633519061645454,0.364403453689168
27,2.254050089096331,4.003211440610553,0.4369395365355589
28,2.64815051505477,4.7076714464216805,0.43748187502174996
29,2.4399503172484844,4.196426245078627,0.4185647084564052
30,2.2323064606167082,4.246174498466545,0.47427820938049553
31,2.8901501861099255,4.824980828297284,0.4010027627135987
32,2.902403201263662,5.058433556586542,0.42622490365926274
33,2.2749249156283287,4.122194415272632,0.4481276993632842
34,3.13308597190417,5.386998983302584,0.4183986331507747
35,2.6162375353865968,4.919198713954483,0.46815778594895674
36,2.1703891729265052,3.8887567107583587,0.4418809572421797
37,2.648458966073958,4.411400534681435,0.39963307678539467
38,2.330419060438067,4.344291152301908,0.4635674776992678
39,2.1627110355115615,3.9071906986774656,0.4464792731402612
40,2.641760505794831,4.751594076277335,0.44402647545504687
41,2.4657169504319083,4.327083681515041,0.4301665666958889
42,2.2521879810239582,4.153171692332946,0.4577185467237823
43,2.494505362902969,4.626312267092929,0.46080047802945634
44,2.1678513022767048,3.889988016002747,0.4427100306328619
45,2.514418772542123,4.6120788886833965,0.454818784927612
46,2.4035923456050017,4.0565185573347,0.4074740909889338
47,2.60783000991934,4.482759827551729,0.41825346209912534
48,2.930888668084499,4.913619608702914,0.4035173860643664
49,2.795809230451345,5.184885696407555,0.46077707510727317
50,2.9659728045854235,4.979920485860634,0.40441362206351755
51,2.6920174573313425,4.845361248822939,0.44441346700717066
52,3.074193323504628,5.292026606747391,0.4190895942236951
53,2.5356822734161124,4.509510964275634,0.43770349079893617
54,2.9253789035158024,5.176132980080061,0.4348331245016517
55,2.8675088646700995,4.9515237900441775,0.4208835529709703
56,2.430848628180667,4.406217221227369,0.44831393775372125
57,2.9623118292458592,5.7308269509543495,0.4830917327293318
58,2.7607429371706993,5.286865143641929,0.4778109783089863
59,3.043005003756433,5.288304077627872,0.4245782846281777
60,2.758664470660205,5.098126121536421,0.4588865781474964
61,3.2336464592350183,5.583903638526035,0.4208985919949375
62,3.360848626407699,5.796049559371017,0.4201483972865795
63,2.978356286907927,5.697126836020715,0.47721783758140335
64,3.6523086940620124,5.878503421471549,0.37870093249894876
65,3.1234323200746825,5.378138193704277,0.41923539195571147
66,3.28415336831331,5.608269831630571,0.41440881646051936
67,3.2258772133467977,5.449637830426718,0.4080565876624126
68,3.1740242928521343,5.269806009046647,0.39769617944127283
69,3.463915950467425,6.0400035973227375,0.42650432327510146
70,3.5959427509124335,5.864007495841182,0.3867772588178451
71,2.7717814434165304,4.941719288612626,0.4391058492934551
72,2.988172112144108,5.2941499534676755,0.43557093425605536
73,2.927133319335477,5.212555917580408,0.43844567509326415
74,3.151631737233005,5.037780145579503,0.37440069908599233
75,2.769008355852904,5.06068458879973,0.45283917476673957
76,2.700183880497222,4.707385626254557,0.4263941612436732
77,2.872173383269615,5.443574282765066,0.4723736218015394
78,3.1577920764467398,5.5518244358888,0.4312154296461999
79,3.2209792408002778,5.666410777991483,0.43156623001801037
80,2.94217286136025,5.670735995155739,0.48116560815498743
