generation,fitness,distance,contact_ratio
1,1.0601166301752114,2.048665609675277,0.48253310585750264
2,1.0975543460860102,1.9384249593082377,0.43379064491735986
3,0.4427469809762934,0.8841905653449945,0.49926294361267937
4,1.5727729849131724,2.7668355802811604,0.4315625416551314
5,1.562880985208998,3.6572025141352653,0.5726567016268891
6,1.567999585189037,2.754991041974551,0.4308512945053992
7,1.0437891510473596,1.8507536751462097,0.43601940924693816
8,0.5771730634513094,1.2082869201716604,0.5223211856259183
9,1.434016980345569,2.6560716461437264,0.46009853219600577
10,1.677469902477825,3.06046363930653,0.4518902688685683
11,1.6468241993991184,2.8718173328801426,0.4265567727639835
12,1.852174925865793,3.10409694766856,0.40331279689671623
13,0.8209423400860373,1.5716102326637797,0.4776425331014853
14,0.7693397159665674,1.2746031946164686,0.3964084514961037
15,1.343241804998421,2.7582469332806667,0.5130088648731804
16,2.212020415088102,3.6777637065782893,0.3985419968304279
17,1.7734895208641763,3.0924868499947813,0.42651671392970697
18,2.0339818942922014,3.4387157661921375,0.4085053745094694
19,1.447662728572531,2.5445299912701635,0.4310687107091651
20,2.0265750907155566,3.9871674142105276,0.4917256086381751
21,1.491209940325304,2.6944415678093856,0.4465606683993981
22,1.3475882673821487,2.4501392820219188,0.4499952401603537
23,1.7280711689437085,3.2584955752962603,0.4696720836312342
24,2.2724310274805997,3.1688747157302224,0.28289022718370543
25,1.852799923752992,4.1348618269305675,0.5519076570622963
26,1.4824744486255965,2.293754196424701,0.3536907961034599
27,1.5694069561182786,2.6366800564468895,0.4047791455467053
28,1.6452059715622096,3.044548352431559,0.45962232123912583
29,1.3420623546048767,2.4299969782458097,0.4477102783997296
30,1.7455399651105654,3.0330567228292544,0.42449478376971644
31,1.894214873602377,2.4890436371219504,0.2389788409685603
32,1.4648960615906892,2.5963319727531156,0.43578245117964126
33,2.30374897912733,3.6874518905774893,0.3752463632097607
34,2.199527174305051,3.899274540735965,0.43591374463981614
35,2.031383455767462,3.776229184235648,0.46206033673810576
36,2.121181557110623,3.856320912664485,0.4499468262238025
37,2.1737016753255975,4.146646247167244,0.47579283455622756
38,1.8799227222213768,3.3407158900138123,0.43726950027659967
39,2.083835371992098,3.983941188818616,0.4769412315019561
40,2.039378790739605,3.609312982784109,0.43496759619707653
41,2.7840926116054168,5.404187517562342,0.48482679356373753
42,2.2599781778303987,3.925997133064229,0.4243556219648861
43,1.9282809439560002,3.896543780808138,0.5051304303435602
44,2.1338138214521845,3.6788272804201867,0.41997444870299394
45,2.1651158326143776,3.7439767405635775,0.42170692217268835
46,1.9567975132708602,3.5487910526189927,0.4486016549701477
47,2.7946289610202837,4.5895922862903875,0.39109428753221825
48,2.1971989789854205,4.29456463912386,0.4883767823707331
49,1.8985446933149632,3.3525882663523863,0.43370776770611963
50,2.191036414406393,4.1843980095704385,0.4763795390889883
51,2.079146617598902,3.952439829905043,0.4739586920798607
52,2.121518711041592,3.8596140994664925,0.45032880066044806
53,2.932907020143849,3.992379579401751,0.2653737046257164
54,2.6931652141445754,3.6872007517381964,0.2695908372021836
55,2.2934448801268807,4.037884941834773,0.43201826868183046
56,2.0426616669023634,3.857096107546587,0.47041463060622185
57,2.524509031140637,3.5120600454110957,0.28118853365300683
58,2.389031383972949,4.156351801795153,0.4252095352128007
59,2.4845500859050893,4.263145182960623,0.41720256306644343
60,2.043139208625828,3.9091192250325024,0.4773402674591382
61,2.109853447541457,4.050026846448745,0.4790519847068479
62,1.9292770645059318,2.9626243101283825,0.34879456098761014
63,2.103211726233489,2.6896882433401066,0.21804628047833516
64,2.131481278012976,3.1060668447567723,0.3137683815108342
65,2.0770384840021245,3.9354042916879566,0.4722172539199905
66,2.719420469227863,4.714492940064802,0.42317858912935735
67,2.1611311955380854,3.7479854333349745,0.42338858195211787
68,2.1267698517745863,3.5085233933996247,0.39382765531062125
69,2.185263568883,3.9711211646673577,0.4497111827445211
70,2.2554317729476074,4.347929851147922,0.48126307227515686
71,2.3259393219412887,4.306740613255234,0.4599304832098453
72,2.857911734309984,4.483197195563064,0.3625282115320724
73,3.2060684696393142,4.528925388872386,0.29209068501842494
74,2.4454733104309243,4.274976326254509,0.42795629173144245
75,2.6955585258965504,5.2877108396914165,0.4902220246873674
76,2.9194366631576525,5.001651085941221,0.41630541335366517
77,2.9449864719767036,5.530678916914347,0.4675180902347956
78,2.9647136231276443,5.1848544566598,0.42819732975926594
79,2.627105781953272,4.561247321163226,0.4240378569773983
80,2.942916489686135,5.139467429740273,0.42738882385818383
81,2.53860764792174,4.403883853458709,0.42355254307445545
82,2.5614010655397608,4.759243081364847,0.46180495054578996
83,2.685352333705739,4.6897343419184905,0.42739777183045996
84,2.683022791306464,4.837249545112849,0.4453412489299492
85,2.8751584066059,4.665212719793316,0.3837026135148498
86,2.7004481703542003,4.8684568815531835,0.4453174309530546
87,2.7937741927406083,4.375185353794251,0.36145009483591595
88,2.5824452099657984,4.44462673773366,0.4189736591283251
89,2.131276344452447,4.081972899023895,0.4778808196002256
90,2.212186777242033,3.932820354140036,0.4375062733508058
91,2.2122824651769397,3.979434160811531,0.44407109760404073
92,2.337766847271556,3.1011677339966637,0.24616562282533055
93,2.168977351471458,3.4707760563060863,0.3750742438335593
94,2.828783508091067,4.947186174947668,0.42820354681295375
95,2.365355275227252,3.917194764544832,0.39616092193411784
96,2.9142623303459185,4.618590906260764,0.3690148381846356
97,3.265851509441599,5.174226153482972,0.36882319934098207
98,2.7132680312270816,4.7820222277939095,0.43261074458058435
99,2.8364248074793217,5.043099966664382,0.4375632396287009
100,2.3245434512832333,4.40983522723186,0.4728729461525948
101,3.2719001488918855,5.697097969879679,0.42569003268150096
102,2.8447797451167554,5.283298337918209,0.46155231766872146
103,3.518219653566448,5.643868519020933,0.3766297634841484
104,2.7887081521318415,5.336935299309152,0.47747012175830006
105,3.0100692915802414,5.425531034973133,0.44520282490741536
106,2.958309085693758,4.966271170340652,0.4043198640941633
107,2.710431507464449,5.055396440262851,0.4638538165122571
108,2.7230535218003804,4.7777864933684375,0.43005960488607514
109,2.8481426378019714,4.852516795664991,0.41305867496504756
110,2.9563670041493886,4.953432368452412,0.40316798852892416
111,3.0286687401151475,5.001255914972639,0.3944183637857859
112,2.8433736307585704,5.020693800126344,0.43366918120220393
113,2.9338420732557586,4.893867099145418,0.40050638609126205
114,3.2304424573049837,4.976692398955645,0.3508856488733582
115,3.199107040365499,5.226973160516373,0.3879618390752442
116,3.218261827276402,5.143897932821079,0.37435348264941104
117,3.153190594340373,4.689874809988255,0.32765996490463467
118,3.123787278819982,5.159696012775722,0.39457920174264255
119,3.0150997111115463,4.582408153979218,0.34202724641773136
120,3.077029062943299,4.652262987291859,0.33859520165809104
121,3.1596595541052834,4.436808582678305,0.2878530828576028
122,3.2990000484310285,4.997629330194857,0.3398870083263256
123,3.387287213935491,4.716689837332121,0.28185076170888806
124,3.3982656800296813,4.72484081575799,0.2807661014322429
125,3.469719762408171,5.152749445972039,0.3266275026975183
126,3.236333056417335,4.7283790964898245,0.315551272354649
127,3.45581266596924,5.329101374162474,0.35152056166085627
128,3.189543817999297,4.999799106076217,0.36206560497139384
129,3.397969375845343,5.232498369464004,0.35060287917616356
130,3.3866219561156354,5.289861078360527,0.3597900009190332
131,3.366538580799495,5.089565926391922,0.3385411193236884
132,3.3885153358484263,5.328048331027928,0.3640231609545689
133,3.356837021035993,4.842425947978262,0.3067860908771377
134,3.5695846750380915,5.454467551299659,0.3455667961233813
135,3.3509240615743376,5.21933937589118,0.3579792728074553
136,3.4353838717751364,5.283226015221356,0.3497564060523727
137,3.45431828068361,5.468661337991188,0.36834298794730447
