generation,fitness,distance,contact_ratio
1,1.013194624506148,1.8444313294400763,0.450673707210488
2,1.5365959673175529,2.742416503556399,0.4396927070250356
3,1.41133679446881,2.6100695152523588,0.45927233500049036
4,1.8855526587299107,2.541245133870044,0.2580201596457496
5,1.4802200390642184,2.5500770291642487,0.4195390875900955
6,1.785342101915938,2.977254343541487,0.40033940808958646
7,1.2733630233512543,2.2429789832225886,0.43228936477962154
8,1.5805364279843022,3.0112331949669566,0.4751198842301399
9,1.6358272451503224,2.9649896407306287,0.4482856794240859
10,2.1281568344872444,3.912261023708519,0.4560289250664779
11,1.3852399177615773,2.584088523677716,0.4639348052248295
12,2.3434776876746906,4.562498902848275,0.48636093124061786
13,2.5780516389794355,4.678646106359027,0.4489748571759998
14,2.0259897523172814,3.896529950052271,0.48005282179594105
15,1.7994518322156972,2.96986019832936,0.3940954415201277
16,2.0922885963445337,3.5189833230762733,0.40542810117228173
17,2.4014988951918026,4.290977506755194,0.44033757077235336
18,1.9568649482759566,3.3439181745766096,0.41479879407523923
19,2.2563822978055836,4.1961825679256215,0.4622773768108417
20,2.4083171845357723,4.553061502651897,0.47105542432645237
21,2.476732266621823,4.640704244357466,0.46630249716231553
22,2.357121134973136,4.434489577656493,0.46845717106887186
23,2.012197042203919,3.637618878607557,0.446836760707002
24,2.2152395687173585,3.871436636825724,0.4277990894528286
25,2.600882729017765,4.408724594121633,0.4100600585290249
26,2.5832748834360113,4.933336392946177,0.47636352405855587
27,2.331090643791544,4.826544874316268,0.5170270442949589
28,2.375336605097634,3.928266040702118,0.39532185944486625
29,2.5204110654449123,4.4415335222034065,0.43253584536843526
30,2.7500767777445487,5.298248784398559,0.4809460843283656
31,2.5546472529799735,5.006423149876248,0.48972606259957857
32,2.326182559284297,4.219010763178896,0.44864265823024607
33,2.2340091719572777,4.098543022721713,0.45492601649604175
34,2.4694076531472713,4.680423630062069,0.4723965503279618
35,2.700234010188473,4.881281136491863,0.44681858416188064
36,2.57355465774069,4.776617038970747,0.46121813058406025
37,3.025716613612764,5.622071035306184,0.4618145885010184
38,3.0934788772008464,5.877518586691132,0.473676036651654
39,2.556383747880174,4.257954786687122,0.3996216784938775
40,2.812685529617997,5.351454098540355,0.4744072400088088
41,2.5425865260213043,4.79273092967337,0.4694910765218809
42,2.6399093817409023,4.700701890111694,0.43840102107003115
43,2.749815487018617,4.990854298977627,0.44902909957080606
44,2.697392444787403,4.904731166728269,0.4500427540075117
45,2.5770923268286348,4.9845969373233086,0.4829888235231084
46,3.4513728178126883,4.412300281291204,0.2177837867365891
47,2.5628747882078735,4.501030858261064,0.4306027065990792
48,2.6743836256688036,4.5423859918469,0.41123813994032254
49,2.9582279114365484,5.238154845723212,0.43525382533281776
50,2.137247957856165,4.269568249089828,0.49942293150793965
51,2.8166981122323103,5.048506496204065,0.4420729943894962
52,2.676794555011198,4.74493264011904,0.43586247518488624
53,2.8704172365852103,5.019366162516707,0.42813153221999956
54,2.807536526917431,4.489647559275296,0.3746643829275067
55,2.903022052175213,4.2792779509498535,0.32160937301797804
56,2.8702254965821803,5.009878642704553,0.42708682160158956
57,2.5534761612445664,4.505587648247145,0.4332645682216455
58,2.642564191473669,4.521352990871745,0.41553685438655247
59,2.685450887365686,4.878903822747554,0.4495790478908488
60,2.911955293828394,5.034052178957201,0.42154844838505384
61,2.936266230540501,5.636114243481132,0.47902648816307114
62,2.76224031021233,5.3749573330939295,0.48609074658043266
63,2.711854801406808,5.008494874088699,0.45854895141522284
64,3.1609279616930848,6.084172718468984,0.48046708928925713
65,2.8083097547924782,4.983766404996319,0.4365085506461348
66,2.696859411842362,4.947833678076414,0.45494137691167724
67,2.729927328867944,4.850150784420765,0.43714588469356863
68,3.329815327583576,5.936142014314576,0.43906070313783474
69,3.0955143698979004,5.660017454022996,0.4530910204706723
70,2.94437118387599,4.858890380081669,0.39402395329888046
71,2.986827562588944,5.310461695375369,0.4375578369786507
72,2.762842377879978,5.043903621822004,0.45224124308664737
73,2.894368749897957,5.104480058423346,0.4329748149134783
74,2.6784646339749965,5.048445777977182,0.4694476772120138
75,2.8264395874310173,4.863937626473822,0.4188988830681032
76,3.333945482379516,5.93654999375423,0.43840353641641727
77,2.984060889189257,5.517276774556406,0.45914243364577667
78,2.7370633666863258,4.926265606179567,0.4443938704293734
79,2.9912952459005058,5.463891930686459,0.4525339659262454
80,3.37399424970441,5.859713605594551,0.424204922492612
81,2.2129896548884718,3.8535137823342187,0.4257216193092268
82,2.7753965996347154,4.79983369942921,0.42177234182826745
83,3.1209374633133424,5.491270480537662,0.43165475560261163
84,2.9041443248748027,5.345704948809151,0.4567331432084085
85,2.816785938025575,5.338511483950641,0.4723649192300551
86,3.0436875355677935,5.729621578237627,0.4687803559089498
87,2.706187620547771,5.041182721186623,0.46318398474737843
