generation,fitness,distance,contact_ratio
1,0.8408530277681981,1.0492536158122057,0.19861793650593126
2,0.9877151843863355,1.7549299859662402,0.4371768718496692
3,2.2761898712742497,3.8951742716539965,0.41563850227740445
4,1.6217318913739156,2.8412651548291628,0.4292219124225222
5,1.5442599380171078,2.851759323711758,0.45848868620261096
6,1.690678890884823,2.758032120982009,0.38699811433564824
7,1.2695274176939808,2.277450858431346,0.4425664935890643
8,2.1725403964101835,4.137935415513654,0.4749699600759719
9,1.4094770663590324,2.3997340884539766,0.41265281301767703
10,2.3065444853294728,3.9395760658226786,0.41451962170761886
11,1.9667775942047225,3.434164093799646,0.4272907349547673
12,1.5613589460010064,2.459269141461633,0.3651126183476469
13,1.6389760470535544,2.6688431028435713,0.38588520047983527
14,2.0892140962476002,3.568522915668491,0.41454373542779166
15,1.8864134464207785,3.4987396587114157,0.46083057602647015
16,2.1687016972591664,3.8093208180348634,0.43068546839330085
17,1.5609623665180634,2.9693958919575136,0.4743165198194469
18,1.8803904404420984,3.214862216378354,0.415094547174585
19,1.8809827119857014,3.405180467869265,0.44761144681336223
20,2.824506718425796,4.746679499329352,0.4049510360189972
21,2.02262630805986,3.8494024155167526,0.4745609604475872
22,2.010787173095089,3.4366574174311686,0.414900314795383
23,3.057198434746056,3.63537628385301,0.15904209192181976
24,2.252112269215895,3.8543717440654475,0.41569925820376347
25,2.2880034006213497,3.987452307078107,0.42619918072501434
26,2.178411936665852,2.800457004683986,0.2221226988943998
27,2.1044240991969994,3.975860523188784,0.47069971722519705
28,2.170120773731919,3.3897992992235713,0.3598084776792001
29,2.5404374545888673,4.076982096503082,0.3768828524491543
30,2.181599325466101,3.763788506659604,0.4203714364911832
31,3.054030801374223,5.499725431123166,0.44469395070318596
32,2.8615578077571744,4.884775274932056,0.41418844333694
33,2.9240443837597905,5.707631049532096,0.4876956204098896
34,2.4055485476405547,3.2940191035584907,0.26972234464521816
35,2.785145366206135,4.8338864184323524,0.4238289597401487
36,2.9721975655208963,4.8115867030786905,0.3822832780672667
37,2.4895594342579885,4.78413863422781,0.4796222215538244
38,2.504173763695428,4.5483398609406285,0.44943125618199803
39,2.7582116376540857,5.449856046390763,0.4938927534644246
40,2.9603538469750244,5.485259253104454,0.46030739653744285
41,3.450949675675351,6.207406167242661,0.4440593087195601
42,2.7270927832178886,4.590687304472512,0.40595109134072416
43,2.993259397148437,5.520480142652095,0.45779002554106735
44,2.4905442298275755,4.62018719997289,0.4609430046812413
45,3.041038187820847,5.217973332561756,0.41719936189711154
46,2.79911215275647,5.142098037826054,0.45564784409675274
47,2.6053209927104573,4.652922596957694,0.44006784157253287
48,2.9602718056495005,5.315119269010739,0.44304696549161876
49,3.3814180086308734,5.171137825794374,0.34609787583616947
50,3.179522625605038,5.44164562969572,0.41570568133764585
51,2.964761785586062,4.937625747608621,0.39955720884233714
52,2.8250698188296384,4.9961364280282154,0.4345491041875761
53,2.9000615423782903,5.076938306397411,0.42877747032617175
54,2.8671082954707607,4.191608368926792,0.31598850772290843
55,2.849730880392373,4.778793971441369,0.4036715335662727
56,2.9593945207269443,5.3335188737655885,0.4451328305439102
57,2.8156134676082702,4.755694378175705,0.4079490304235349
58,2.745508657556946,4.903763253866548,0.4401221030823314
59,2.7362194962201287,5.095951318685158,0.4630601186892578
60,3.099920423339997,4.99250822664928,0.37908556528899157
61,3.191464900182061,4.671535848768744,0.3168274838299226
62,2.8411620427610416,4.445092252103793,0.3608317034553413
63,2.86954870168917,4.788249492312417,0.4007102791330612
64,2.961694515264052,4.572245031027517,0.352245014174476
65,2.8665734948175063,5.193116562130385,0.4480051698201157
66,3.0551501509252885,4.700222432334531,0.3499988149693077
67,3.155987518870221,5.803310369487259,0.4561746110523704
68,2.940513424273454,4.5196397698673145,0.3493920812277966
69,2.978026470432302,5.031835837254913,0.4081630309988519
70,3.3278709668167106,5.582423795139208,0.4038662973394474
71,3.2666636185678515,4.785175727477851,0.31733674903311654
72,3.026157708439222,4.437804613223162,0.31809577658685284
73,2.9387062052598627,4.789855494237867,0.3864728886299206
74,2.8301311375920726,4.3450126746903095,0.34864835859338666
75,3.011372907356,5.529742454635244,0.45542257491002125
76,3.14647804657926,5.986782565097696,0.4744292092846512
77,2.9006183805009833,5.487148219849926,0.47137961937898676
78,3.143962083266894,5.263479067470647,0.402683654106804
79,3.0586739349930876,5.1660378059945335,0.4079265290230971
80,3.233878965809436,5.393537573418804,0.40041597526879275
81,3.1368188534522137,4.51699706258602,0.3055521599882649
82,3.0518314422319652,4.6173528415535685,0.33905171492046143
83,3.2354241613239703,5.174862830675278,0.37478069135568304
84,2.9106334197436827,4.805784295123058,0.39434788558916106
85,3.099590347894334,5.156515650240743,0.39889829525687115
86,3.028822653834811,4.954494333296781,0.3886716887575093
87,2.872785588351239,4.950572188931207,0.4197063533838797
88,3.342286218929074,5.057805859937708,0.33918258005849244
89,3.1437174180900413,5.2734808277952725,0.40386292834890963
90,2.9516353400769244,4.516438369009348,0.34646836756806076
91,3.12753201434102,4.82270308548483,0.35149812067963815
92,2.9356590355868213,4.434488176958336,0.33799371687570445
93,2.9973296196537533,4.6201372969168055,0.351246634671661
94,3.0273915397634923,4.564534895791547,0.3367579372534285
95,2.9189036313508114,4.885553478399407,0.40254391968971026
96,3.2266808888592045,4.676172881355629,0.3099739956740467
97,3.21136292391917,4.621121759807579,0.30506853295878333
98,3.050856125663241,4.63204190659164,0.3413582633348563
99,3.2576271006666655,5.321247053617683,0.3878075819742391
100,3.2249018590341145,5.020330187336357,0.35763152249052466
101,3.156639962722014,4.905663765533514,0.35653152894413365
102,3.1139608391948546,4.787620193352414,0.34958064478076745
103,3.18519487267118,5.1033154313580935,0.37585773101555353
104,3.1619861843121146,4.767312743220286,0.33673615417640607
105,3.188687936732998,4.929259753346008,0.3531101836196602
106,3.0872313202879966,5.575436812526829,0.44627991956582846
107,3.3170077330610495,5.25352075844031,0.3686124247759099
108,2.920884795757778,4.723848445072178,0.3816726277904226
109,3.0426905666292123,5.194338029102023,0.4142293879254484
110,3.107930864302582,4.935782633135431,0.37032663403001503
111,3.267342708608953,4.8461165159237085,0.32578123165778416
112,3.321658125398422,5.005320940213076,0.3363745971388161
113,3.066711005117427,4.816166322058352,0.36324644955227287
114,3.3870579401689938,4.871819489337905,0.3047653043012672
115,3.0875669609794323,4.8039849756361725,0.35729046268081677
116,2.8436824302600594,4.40403616661618,0.35430084525282424
117,3.1436161735815427,4.367665889095415,0.2802525986637189
118,3.4551458273972906,5.4661447816000415,0.3679007846576091
119,3.424832147065895,5.227307437562002,0.3448190702433173
