generation,fitness,distance,contact_ratio
1,0.6507358153765305,1.0831991030612937,0.3992463495054169
2,1.147534176822126,1.453624909814106,0.21057064372343734
3,1.7340236977636623,3.4067083908852918,0.49099732093211346
4,1.1749219339481498,1.914658682025656,0.386354369591809
5,1.5258859724862828,2.620900312885246,0.4178008354669182
6,0.961658845935428,1.8836480615559632,0.489469999432345
7,1.1465893022781621,1.4839017816286935,0.22731455917540955
8,1.4002705784774168,2.776177373887192,0.49561199091657326
9,2.0431069766782506,3.863428240275273,0.4711673545843634
10,0.7489420765833315,1.2970513593620812,0.4225810171837158
11,1.4214002406298958,2.5331498148813747,0.43888030929727745
12,1.8462379520087506,2.907011975178627,0.3649018415566366
13,1.2650928121478051,2.3533337230831375,0.4624252396764245
14,0.6947933128063737,1.2879192721056356,0.4605303858288825
15,1.4326459932300764,2.1122633037310488,0.3217483868135727
16,1.70606381923379,3.079002696537146,0.44590375930734183
17,1.487599996134647,2.496936134951459,0.4042298578199052
18,1.7163853472764041,3.2097888505650216,0.46526534074842113
19,1.8702587772328412,3.7391964556193957,0.4998233445525039
20,2.554296080193538,3.8925553574145955,0.34379967767752406
21,2.109960504142633,3.8775237275886454,0.45584846093133385
22,1.7127753085391255,3.2373596843011563,0.47093450355706773
23,2.304288473262809,3.6935906480126914,0.3761386431648525
24,1.6639679054911578,2.9672606537482435,0.43922422070024963
25,1.5385366750354152,2.7993180112889076,0.4503887486770333
26,1.9192285268884883,3.358649922054855,0.42857142857142855
27,1.4136257013721032,2.3150671424252622,0.38938025793446734
28,1.3782701023337804,2.708307730061304,0.4910954589703945
29,2.3178225632934764,3.7039240991384363,0.37422514574944415
30,1.5105558879665206,2.6100918335170658,0.42126331780017656
31,1.712648110988371,2.890024192345608,0.40739315763362255
32,1.3674518573557901,2.383264020464123,0.42622728929147796
33,2.3684212350712315,4.253434986780223,0.4431744595997492
34,2.57248350230382,4.48169650082869,0.42600229582075594
35,1.7297508181620105,3.060927374823593,0.4348932181830354
36,1.9347600392033715,3.143232991277978,0.38446814328684714
37,1.5958638598324957,3.1914791378997958,0.49996105539869534
38,1.927562831428631,3.4780033960056334,0.44578466092288177
39,1.8162920664164546,3.3336585279710658,0.4551655332491754
40,1.8280969767723327,3.2466696071275134,0.4369316259470765
41,1.6738440092871743,3.027759476925962,0.4471674444277184
42,2.2871311024826593,3.8182300188367764,0.40099703496138933
43,1.944052518638981,3.4496383872776097,0.4364474474168897
44,1.5318294902283593,2.748707599077586,0.44270918785890073
45,1.9122705788459604,3.2083180954419572,0.4039647809353087
46,2.1483448700765675,4.267437564601522,0.4965726299320393
47,2.478719973182534,4.860622483512333,0.49004063129967934
48,2.186100951305291,3.9021741428119685,0.4397736053547953
49,1.9173709407909323,3.372163531737689,0.4314122305323361
50,2.5799896097949544,4.891957932874894,0.47260592891510167
51,2.56667898939057,4.125686373986873,0.37787830757715846
52,2.0759975880376444,3.996587342549259,0.4805574331040515
53,1.720804939413647,3.043050937192453,0.43451326483503505
54,2.1608314880494333,3.7532889980198822,0.4242832115540743
55,1.7304970041178496,3.0568694907557097,0.43389895795320926
56,2.072482389975718,3.970124814606583,0.47798054551061026
57,1.8930200153439694,3.247296522145108,0.4170473800484739
58,1.6543034614257575,3.2154224217335425,0.4855097575223517
59,1.3234535900403617,2.5503889243708366,0.48107773783292745
60,1.8158159457799,3.4701699665442898,0.4767357324609233
61,1.9436548289336553,3.396072804834829,0.42767574765577315
62,2.1174914610573263,4.010864924311322,0.4720611386779857
63,2.598966073292294,4.66673816904437,0.4430872315631763
64,1.775943354448177,3.3377376421701164,0.4679200270236034
65,1.8217410613861986,3.5455775027730456,0.48619341702123575
66,2.0641941793388865,4.114790608242773,0.4983476983728211
67,2.5061959865102375,4.540531096087497,0.4480390215431436
68,2.5703644411106557,5.103075320181881,0.49631069897297836
69,2.076597574971913,4.064274959165857,0.48906075601781884
70,2.11544134353373,3.6708326032284337,0.4237162049630822
71,2.50839563092986,4.315512238748923,0.4187490401702464
72,2.400119364218825,4.254980521229917,0.43592706188815594
73,2.1818873347874965,3.4018600091508437,0.3586193056391732
74,1.9669870319046128,3.364455000395866,0.4153623598255365
75,2.240777890805168,4.059071527465164,0.4479580180730386
76,2.162507292365135,3.8603592866248033,0.43981709167390415
77,1.8739460552039526,3.368101572184429,0.4436194945306892
78,2.3493984218040196,4.435361834437504,0.47030287279775634
79,2.2964975282616575,4.08862368550099,0.4383201524744233
80,1.9825397430006488,3.032842834904715,0.34630976581319106
81,2.075108927688047,3.786698528123864,0.4520004927046124
82,2.2786576671267884,4.435280112396918,0.4862426702751466
83,2.310852547887195,4.216259873066187,0.4519188528560325
84,2.1149805488927154,3.5660809203205472,0.40691739863754844
85,2.1604690297873352,3.90253576408778,0.446393534770758
86,2.0861182058101333,3.4763987484497396,0.3999197569782771
87,1.8306558183693502,3.3003530447327982,0.44531515460414545
88,2.1892830221832402,3.847640892449881,0.4310064053848659
89,1.8195594721624933,3.215806605533791,0.43418255655319016
90,2.1390245338120795,3.891507924830403,0.45033530057495624
91,2.0622333504060384,3.9810998452612165,0.48199406431346953
92,2.191866178616057,4.697229709902808,0.5333704515248393
93,1.744959684660814,2.8114930173647013,0.37934767261260416
94,2.5073242152721953,4.711350621353547,0.4678120104438642
95,2.56119881680913,4.401933220821494,0.4181649997109325
96,2.2177058017149425,4.105829093294468,0.4598640734128848
97,1.9952698459295661,3.487952924326428,0.42795390613969353
98,2.4020267364477377,3.799903944192104,0.36787172209469315
99,2.6280419440376317,4.704057959236608,0.4413244975272116
100,2.2473660368556154,4.010731846759027,0.43966185655825973
101,2.3694803067854413,3.8627383851198225,0.3865801743361038
102,2.66704264199148,4.926222246027941,0.4586028585815548
103,2.2162604751466755,4.100258339734212,0.4594827224251585
104,2.514668968816071,4.847436775050427,0.4812373867857387
105,2.6524710787518604,5.082359255574047,0.47810240375219853
106,2.256312959921897,4.1949911387267695,0.4621411856887223
107,2.5140839949747456,4.444371577871374,0.43432182684894616
108,2.454083473716847,4.730063104803365,0.4811732065001982
109,2.612533261697303,4.555084058730372,0.42645772767023565
110,2.697478384579847,4.655145869257838,0.42053837616695317
111,2.5238210359639894,4.599721917197818,0.4513100832187876
112,2.4106927044092292,4.193639123442236,0.4251549469448681
113,2.4400400729267244,4.530700982347924,0.46144314479517173
114,2.911270896809505,4.951683643010757,0.4120644397550054
115,2.1962238187839223,4.14783793066549,0.47051358912869706
116,1.9605778456888794,3.3889205442170263,0.42147423638052567
117,2.6480118637633416,4.479843639320101,0.4089052929166012
118,2.276758980500379,4.186931822802791,0.45622258091217616
119,2.546204827183802,4.268204623602905,0.40344827586206894
120,2.457050988808307,4.14695406693579,0.4075046530178144
121,2.090282595566665,4.115930405619236,0.4921482169103427
122,2.5263628905187105,4.578495383533641,0.4482111089148053
123,2.2280998838398296,3.6327344684791854,0.38666040604597085
124,2.1409088923427513,3.943588603211136,0.45711657382327386
125,2.6514092111342613,4.915302064748985,0.4605806161640925
126,2.571887505009109,4.450831226285193,0.4221556886227545
127,2.3353057509811017,3.9469846396148474,0.40833168501791167
128,2.248742259084429,4.19225404219581,0.46359589937765605
129,2.528850234813906,4.6304247632297715,0.453862147832415
130,2.3660062688854255,4.439230228701064,0.46702330201564507
131,2.3082816551082144,4.2116393421223925,0.4519279863253935
132,2.696504754620185,5.037335405223873,0.46469620589015653
133,2.293891652406501,4.146274396492528,0.4467583586973934
134,2.45697399595019,4.344145151595342,0.4344171499315827
