robot,variant,coupling,terrain,generation,median,q25,q75,mean,std,n
gecko,base,blf,flat,270,19.348,16.72475,21.48225,18.948333333333334,3.605906049355919,30
gecko,base,blf,flat,280,19.4115,16.821,21.535249999999998,19.02443333333333,3.6308668166472158,30
gecko,base,blf,flat,290,19.456000000000003,17.137,21.5685,19.095399999999998,3.6597317086516523,30
gecko,base,blf,flat,300,19.630000000000003,17.3355,21.61275,19.158066666666667,3.6677510250300798,30
gecko,base,blf,rugged,1,1.4755,0.973,1.73,1.6617,0.9222654696733062,30
gecko,base,blf,rugged,10,4.204000000000001,3.72425,5.28775,4.548100000000001,1.5402206145157615,30
gecko,base,blf,rugged,20,5.465999999999999,4.56425,6.70075,5.9325,1.722362366254458,30
gecko,base,blf,rugged,30,6.864000000000001,5.4215,8.070250000000001,6.913600000000001,1.5840115290419863,30
gecko,base,blf,rugged,40,8.024000000000001,6.974,8.80225,7.848666666666667,1.662748479400034,30
gecko,base,blf,rugged,50,8.563500000000001,7.54575,9.777999999999999,8.593633333333333,1.689064288671206,30
gecko,base,blf,rugged,60,9.96,8.649,10.76525,9.506733333333333,1.706970777951869,30
gecko,base,blf,rugged,70,11.036,9.10125,11.37525,10.210366666666665,1.7674419755062993,30
gecko,base,blf,rugged,80,11.6165,9.88175,12.14025,10.944833333333333,1.9235616764191643,30
gecko,base,blf,rugged,90,12.179,11.249,13.0135,11.755433333333334,2.1109715802548545,30
gecko,base,blf,rugged,100,13.347999999999999,11.706,13.771,12.469899999999999,2.2318769177224063,30
gecko,base,blf,rugged,110,13.682,11.964500000000001,14.5745,13.016333333333334,2.2287398996360896,30
gecko,base,blf,rugged,120,14.207,12.92725,15.311,13.5716,2.210452716932236,30
gecko,base,blf,rugged,130,14.697,13.44975,15.7845,14.0763,2.254121683066148,30
gecko,base,blf,rugged,140,15.106,13.843,16.15975,14.509866666666666,2.3121618892929736,30
gecko,base,blf,rugged,150,15.5745,13.844249999999999,16.795749999999998,14.9347,2.2435962687706046,30
gecko,base,blf,rugged,160,16.057000000000002,13.960999999999999,17.093,15.296899999999999,2.2887259722085718,30
gecko,base,blf,rugged,170,16.195,13.977500000000001,17.38125,15.543000000000001,2.2347173237887112,30
gecko,base,blf,rugged,180,16.4655,14.095749999999999,17.433500000000002,15.785466666666668,2.2424760596628275,30
gecko,base,blf,rugged,190,16.7845,14.634,17.63075,16.026133333333334,2.161681844167244,30
gecko,base,blf,rugged,200,16.8525,15.26375,17.76325,16.2086,2.1622779750483776,30
gecko,base,blf,rugged,210,17.1695,15.434,17.87925,16.340833333333332,2.199589853356417,30
gecko,base,blf,rugged,220,17.3045,15.434,17.988999999999997,16.4348,2.2092279725014246,30
gecko,base,blf,rugged,230,17.489,15.602,18.01075,16.583000000000002,2.1872699090812766,30
gecko,base,blf,rugged,240,17.573500000000003,15.658,18.03725,16.640766666666668,2.1783745076093552,30
gecko,base,blf,rugged,250,17.5985,15.76025,18.1965,16.724,2.2135702632500354,30
gecko,base,blf,rugged,260,17.613999999999997,16.2495,18.37875,16.804933333333334,2.2221196611581813,30
gecko,base,blf,rugged,270,17.6925,16.26875,18.37875,16.866566666666667,2.2455262908700284,30
gecko,base,blf,rugged,280,17.6925,16.26875,18.4755,16.891133333333332,2.2516581894903256,30
gecko,base,blf,rugged,290,17.7415,16.26875,18.4755,16.909166666666668,2.2471294958823282,30
gecko,base,blf,rugged,300,17.7415,16.26875,18.5185,16.952566666666666,2.26483813356813,30
gecko,phi,uncoupled,flat,1,0.8314999999999999,0.6675,1.0990000000000002,0.9261333333333333,0.3423578218193935,30
gecko,phi,uncoupled,flat,10,2.0389999999999997,1.772,2.47025,2.194366666666667,0.6492493003638805,30
gecko,phi,uncoupled,flat,20,2.6334999999999997,2.32525,3.3515,2.8508333333333336,0.7368831415956102,30
gecko,phi,uncoupled,flat,30,2.9805,2.72575,3.632,3.1828999999999996,0.6868715359487184,30
gecko,phi,uncoupled,flat,40,3.6185,3.10075,3.94625,3.683466666666667,0.7549154203975589,30
gecko,phi,uncoupled,flat,50,3.831,3.3855000000000004,5.007,4.272133333333333,1.3733085830824099,30
gecko,phi,uncoupled,flat,60,4.043,3.63725,5.0512500000000005,4.513000000000001,1.3265568862336032,30
gecko,phi,uncoupled,flat,70,4.598000000000001,3.95825,5.39675,4.887533333333334,1.4353630979611067,30
gecko,phi,uncoupled,flat,80,4.958500000000001,4.139,5.71725,5.1928,1.4187743228964729,30
gecko,phi,uncoupled,flat,90,5.5855,4.42975,6.81725,5.710966666666667,1.5114764757618984,30
gecko,phi,uncoupled,flat,100,5.702,4.948499999999999,7.196999999999999,6.077766666666666,1.8787739891479365,30
gecko,phi,uncoupled,flat,110,5.9254999999999995,5.6080000000000005,7.397,6.5328,2.274954844568917,30
gecko,phi,uncoupled,flat,120,6.1225000000000005,5.673500000000001,7.7165,6.683866666666666,2.353371048507656,30
gecko,phi,uncoupled,flat,130,6.234500000000001,5.8165,7.80325,6.881866666666666,2.454800514872052,30
gecko,phi,uncoupled,flat,140,6.407,5.9510000000000005,8.24125,7.168733333333334,2.7444749002606885,30
gecko,phi,uncoupled,flat,150,7.087999999999999,6.1240000000000006,8.548,7.456833333333334,2.8209441447529744,30
gecko,phi,uncoupled,flat,160,7.2780000000000005,6.229,8.629999999999999,7.6701999999999995,2.9518142451602594,30
gecko,phi,uncoupled,flat,170,7.5335,6.3075,8.779499999999999,7.9590000000000005,3.0418594585413117,30
gecko,phi,uncoupled,flat,180,7.7044999999999995,6.36125,9.098,8.159766666666666,3.0959182324956274,30
gecko,phi,uncoupled,flat,190,7.8415,6.36125,9.73925,8.352333333333332,3.1583364819685285,30
gecko,phi,uncoupled,flat,200,8.029,6.3825,10.14375,8.540500000000002,3.1913948280142117,30
gecko,phi,uncoupled,flat,210,8.227,6.40075,10.711749999999999,8.697133333333333,3.2498202786736012,30
gecko,phi,uncoupled,flat,220,8.2665,6.4255,11.060500000000001,8.841566666666667,3.3438841000717474,30
gecko,phi,uncoupled,flat,230,8.276,6.427,11.436250000000001,8.938133333333333,3.4138966484703057,30
gecko,phi,uncoupled,flat,240,8.332,6.4315,11.61225,9.068533333333333,3.466352606905751,30
gecko,phi,uncoupled,flat,250,8.3395,6.4665,11.656,9.168966666666668,3.4986066042446624,30
gecko,phi,uncoupled,flat,260,8.421,6.48875,11.78925,9.264333333333333,3.533421408574799,30
gecko,phi,uncoupled,flat,270,8.4255,6.4955,11.97625,9.340766666666667,3.574462502958658,30
gecko,phi,uncoupled,flat,280,8.474,6.50125,12.05975,9.396666666666667,3.5987925593256236,30
gecko,phi,uncoupled,flat,290,8.555499999999999,6.513249999999999,12.104000000000001,9.439633333333335,3.6107953224905365,30
gecko,phi,uncoupled,flat,300,8.568,6.5169999999999995,12.1635,9.4822,3.6221319726904215,30
gecko,phi,uncoupled,rugged,1,0.753,0.62325,0.86875,0.7708333333333334,0.23766610646223735,30
gecko,phi,uncoupled,rugged,10,1.904,1.719,2.093,1.9424666666666668,0.3883245828030919,30
gecko,phi,uncoupled,rugged,20,2.4495,2.085,2.94175,2.5704,0.6389079907855709,30
gecko,phi,uncoupled,rugged,30,2.9405,2.62975,3.3405,3.1193666666666666,0.8939242227906985,30
gecko,phi,uncoupled,rugged,40,3.34,2.8712500000000003,3.83425,3.4326000000000003,0.8352778435120072,30
gecko,phi,uncoupled,rugged,50,3.563,3.12575,3.979,3.672266666666667,0.8494227627542468,30
gecko,phi,uncoupled,rugged,60,3.944,3.5467500000000003,4.46825,4.0844,0.8208284965141351,30
gecko,phi,uncoupled,rugged,70,4.209,3.71225,4.96525,4.3158666666666665,0.8434250670202786,30
gecko,phi,uncoupled,rugged,80,4.723,3.94,5.406,4.738866666666667,0.9915442756502165,30
gecko,phi,uncoupled,rugged,90,5.2115,4.348,5.46175,5.028899999999999,0.9919237787041002,30
gecko,phi,uncoupled,rugged,100,5.332,4.892,6.32775,5.422533333333333,1.251976801959077,30
gecko,phi,uncoupled,rugged,110,5.463,4.995,6.631,5.8148,1.4213781170836064,30
gecko,phi,uncoupled,rugged,120,5.812,5.20075,7.0415,6.151,1.644191489812672,30
gecko,phi,uncoupled,rugged,130,6.413,5.23675,7.72625,6.551533333333333,1.8446909793229331,30
gecko,phi,uncoupled,rugged,140,6.580500000000001,5.47275,8.318000000000001,6.963266666666667,2.0292617637325963,30
gecko,phi,uncoupled,rugged,150,6.580500000000001,5.8165,8.400500000000001,7.16,1.9965927355683075,30
gecko,phi,uncoupled,rugged,160,7.170999999999999,6.10125,8.65475,7.600666666666667,2.0437908208865774,30
gecko,phi,uncoupled,rugged,170,7.308999999999999,6.216,8.82,7.804366666666667,2.097784060471386,30
gecko,phi,uncoupled,rugged,180,7.9565,6.498749999999999,9.3555,8.177,2.111219226108377,30
gecko,phi,uncoupled,rugged,190,8.472999999999999,6.753,9.564250000000001,8.5039,2.172443886025836,30
gecko,phi,uncoupled,rugged,200,8.572,6.93525,10.228,8.775533333333334,2.384925614878952,30
gecko,phi,uncoupled,rugged,210,8.6205,7.181,10.5795,9.056533333333334,2.524190805582753,30
gecko,phi,uncoupled,rugged,220,8.9055,7.26025,10.97025,9.312766666666667,2.611423692605022,30
gecko,phi,uncoupled,rugged,230,9.3295,7.46275,11.14525,9.509366666666667,2.638493528947693,30
gecko,phi,uncoupled,rugged,240,9.404,7.51525,11.471,9.7735,2.7321728090698594,30
gecko,phi,uncoupled,rugged,250,9.447,7.54675,11.617999999999999,9.909733333333334,2.7852730805673853,30
gecko,phi,uncoupled,rugged,260,9.655999999999999,7.54675,11.901250000000001,10.088733333333332,2.8266320148060373,30
gecko,phi,uncoupled,rugged,270,9.7225,7.57375,11.9895,10.235899999999999,2.9093958769760975,30
gecko,phi,uncoupled,rugged,280,9.858,7.57375,11.9895,10.298866666666667,2.9102536177350986,30
gecko,phi,uncoupled,rugged,290,9.9595,7.63375,12.01125,10.416300000000001,2.9792142235252523,30
gecko,phi,uncoupled,rugged,300,9.971,7.63375,12.18075,10.523166666666667,3.041276593158201,30
insect,base,blf,flat,1,1.8415,1.22375,2.1662500000000002,1.7718666666666667,0.6384880704382455,30
insect,base,blf,flat,10,3.602,3.26175,4.45,3.8368666666666664,1.071210585991489,30
insect,base,blf,flat,20,5.164,4.04375,6.274,5.2458,1.4458692982376407,30
insect,base,blf,flat,30,6.209,4.986,7.0515,6.188366666666667,1.4061997082705677,30
insect,base,blf,flat,40,7.031499999999999,5.9030000000000005,7.86975,6.9933000000000005,1.4044133184235748,30
insect,base,blf,flat,50,7.359500000000001,6.72825,8.12725,7.506166666666667,1.415345213971717,30
insect,base,blf,flat,60,7.5935,6.8825,8.794,7.792433333333333,1.5234198072742138,30
insect,base,blf,flat,70,7.9165,7.16925,9.53075,8.288400000000001,1.664472756947584,30
insect,base,blf,flat,80,8.658999999999999,7.5455,9.976750000000001,8.768066666666668,1.8447672114301625,30
insect,base,blf,flat,90,8.811499999999999,7.609249999999999,10.89225,9.135666666666667,2.1635165871766517,30
insect,base,blf,flat,100,9.357,7.79875,11.44925,9.5709,2.345511977784601,30
insect,base,blf,flat,110,10.117,8.57675,12.23375,10.365266666666667,2.297940771322391,30
insect,base,blf,flat,120,10.421,8.8735,12.874500000000001,10.778699999999999,2.4514139079877677,30
insect,base,blf,flat,130,10.764,9.082749999999999,13.59,11.192266666666667,2.537881888142338,30
insect,base,blf,flat,140,11.3295,9.4945,14.113999999999999,11.7051,2.60151305245024,30
insect,base,blf,flat,150,11.9175,10.559750000000001,14.64275,12.222266666666666,2.3785115446043337,30
insect,base,blf,flat,160,12.2415,10.7055,14.7215,12.536966666666666,2.3834380916612052,30
insect,base,blf,flat,170,12.417,10.91525,15.14025,12.936200000000001,2.4936436905003916,30
insect,base,blf,flat,180,12.5705,11.1225,15.3295,13.227333333333332,2.569183841066147,30
insect,base,blf,flat,190,13.1875,11.550749999999999,15.7725,13.632200000000001,2.5298358185790466,30
insect,base,blf,flat,200,13.3925,11.9345,16.185000000000002,13.9201,2.5678544022265912,30
insect,base,blf,flat,210,14.044,12.470500000000001,16.68175,14.2353,2.5934706363055877,30
insect,base,blf,flat,220,14.666,12.67725,16.9675,14.528266666666667,2.689778185103275,30
insect,base,blf,flat,230,15.0705,12.75175,17.052,14.745733333333334,2.7250300084818218,30
insect,base,blf,flat,240,15.105,12.937249999999999,17.34375,14.912633333333334,2.778937423863144,30
insect,base,blf,flat,250,15.392,13.08875,17.406,15.131933333333334,2.7813741076016334,30
insect,base,blf,flat,260,15.616,13.240499999999999,17.467,15.301566666666668,2.853367528732145,30
insect,base,blf,flat,270,15.6485,13.3775,17.65975,15.4368,2.8788635257684585,30
insect,base,blf,flat,280,15.833,13.491249999999999,17.744999999999997,15.553466666666667,2.870843799223536,30
insect,base,blf,flat,290,15.971499999999999,13.58475,18.02425,15.678633333333332,2.9158649451167866,30
insect,base,blf,flat,300,16.0095,13.657499999999999,18.0775,15.744766666666665,2.9167527844757646,30
insect,base,blf,rugged,1,1.3315000000000001,1.07375,1.6175,1.4968333333333335,0.668552119719629,30
insect,base,blf,rugged,10,3.8289999999999997,3.14975,4.1585,3.740533333333333,0.911993826859527,30
insect,base,blf,rugged,20,4.9135,4.20775,5.63775,4.964033333333333,0.9470520680196154,30
insect,base,blf,rugged,30,5.5745000000000005,4.71375,6.5385,5.704833333333334,1.1736802150187406,30
insect,base,blf,rugged,40,6.5165,5.41125,7.4174999999999995,6.475,1.2020138848242747,30
insect,base,blf,rugged,50,6.8095,6.11275,7.682,6.933233333333334,1.1853331172504105,30
insect,base,blf,rugged,60,7.384,6.17275,8.677,7.478633333333334,1.6032553195109722,30
insect,base,blf,rugged,70,7.461,6.7375,8.939499999999999,7.765333333333333,1.6636755803886794,30
insect,base,blf,rugged,80,8.198,7.2307500000000005,9.704,8.458766666666667,1.748627100551061,30
insect,base,blf,rugged,90,8.407499999999999,7.51975,9.704,8.7246,1.794161192927463,30
insect,base,blf,rugged,100,8.974,7.777,10.8795,9.348266666666666,1.847015783838115,30
insect,base,blf,rugged,110,9.443,8.08,10.9255,9.691166666666668,1.9266232758706194,30
insect,base,blf,rugged,120,9.562000000000001,8.4665,11.573,9.987833333333333,1.9938558050331445,30
insect,base,blf,rugged,130,9.910499999999999,8.63525,12.007000000000001,10.2774,1.9754863495456956,30
insect,base,blf,rugged,140,10.336500000000001,9.01625,12.3025,10.539166666666667,2.025487001181203,30
insect,base,blf,rugged,150,10.475000000000001,9.1305,12.661999999999999,10.867799999999999,2.0487218454441294,30
insect,base,blf,rugged,160,11.2665,9.31625,12.95075,11.165933333333333,2.061506963587448,30
insect,base,blf,rugged,170,11.606000000000002,9.54475,12.98175,11.476066666666666,2.0314764111836006,30
insect,base,blf,rugged,180,11.790500000000002,10.1005,13.1125,11.717633333333334,2.008986113876133,30
insect,base,blf,rugged,190,12.274999999999999,10.353750000000002,13.811,11.961633333333333,2.028239452015625,30
insect,base,blf,rugged,200,12.553,10.48225,13.88875,12.134633333333333,2.037735837560443,30
insect,base,blf,rugged,210,12.7345,10.841,13.95675,12.267166666666666,2.01406374386905,30
insect,base,blf,rugged,220,12.898,10.9275,14.1095,12.403666666666668,2.0211019755079893,30
insect,base,blf,rugged,230,13.142,11.04675,14.139750000000001,12.608966666666667,2.014133483288966,30
insect,base,blf,rugged,240,13.1795,11.04675,14.253,12.723066666666666,2.016452089657737,30
insect,base,blf,rugged,250,13.254999999999999,11.04825,14.58075,12.8385,2.0480395967009946,30
insect,base,blf,rugged,260,13.361,11.1345,14.686250000000001,12.914299999999999,2.041406177799661,30
insect,base,blf,rugged,270,13.617,11.19825,14.7035,13.024333333333335,2.0621256748439403,30
insect,base,blf,rugged,280,13.7315,11.19825,14.95075,13.117933333333333,2.070722544782681,30
insect,base,blf,rugged,290,13.8565,11.20125,15.02275,13.1792,2.0677796587744495,30
insect,base,blf,rugged,300,14.0435,11.20125,15.0245,13.240033333333335,2.087210140657707,30
insect,phi,uncoupled,flat,1,0.7735000000000001,0.6245,0.98,0.8133666666666667,0.2461266121235213,30
insect,phi,uncoupled,flat,10,2.3895,1.96825,2.694,2.4321333333333333,0.7016963550658103,30
insect,phi,uncoupled,flat,20,3.407,2.67425,4.20075,3.4088333333333334,1.0576153750816955,30
insect,phi,uncoupled,flat,30,3.5620000000000003,3.1862500000000002,4.253,3.6877,1.0101064863632465,30
insect,phi,uncoupled,flat,40,4.25,3.471,5.03675,4.215866666666667,1.137689119809684,30
insect,phi,uncoupled,flat,50,4.507999999999999,3.72425,5.13675,4.530866666666666,1.1876440234501169,30
insect,phi,uncoupled,flat,60,5.1145,4.4895,6.1375,5.1083,1.307849752785873,30
insect,phi,uncoupled,flat,70,5.198,4.5895,6.2379999999999995,5.370266666666667,1.513493035271749,30
insect,phi,uncoupled,flat,80,5.8815,5.06325,6.47175,5.791533333333334,1.3737304542447695,30
insect,phi,uncoupled,flat,90,6.2385,5.3542499999999995,7.02,6.1308,1.4183360673690846,30
insect,phi,uncoupled,flat,100,6.4115,5.4825,7.13875,6.399299999999999,1.5739756417078554,30
insect,phi,uncoupled,flat,110,6.743,5.90075,7.44025,6.66,1.4706412160030387,30
insect,phi,uncoupled,flat,120,6.882,5.90075,7.9535,6.994666666666666,1.7063426169549833,30
insect,phi,uncoupled,flat,130,7.1175,6.44675,8.6185,7.497233333333333,1.750879043919591,30
insect,phi,uncoupled,flat,140,7.215,6.44675,8.9575,7.683400000000001,1.8295330777984367,30
insect,phi,uncoupled,flat,150,8.2595,6.63275,9.502,8.212133333333334,1.8818139402574123,30
insect,phi,uncoupled,flat,160,8.3305,7.20775,9.780750000000001,8.543366666666666,2.0828294164815606,30
insect,phi,uncoupled,flat,170,8.596,7.45975,9.83225,8.6798,2.060894640014714,30
insect,phi,uncoupled,flat,180,8.801,7.45975,9.97625,8.852166666666667,2.0277151585880633,30
insect,phi,uncoupled,flat,190,8.801,7.57125,10.24175,9.0281,2.030781340204834,30
insect,phi,uncoupled,flat,200,8.801,8.1205,10.31375,9.179633333333333,2.065874324103115,30
insect,phi,uncoupled,flat,210,9.192499999999999,8.216,10.45025,9.2831,2.1274433960621075,30
insect,phi,uncoupled,flat,220,9.285499999999999,8.496500000000001,10.537,9.407233333333332,2.125659032626942,30
insect,phi,uncoupled,flat,230,9.3305,8.59175,10.7385,9.555666666666667,2.219012460273843,30
insect,phi,uncoupled,flat,240,9.630500000000001,8.81475,10.836,9.7044,2.2620423880902933,30
insect,phi,uncoupled,flat,250,10.101500000000001,8.94075,10.934,9.918800000000001,2.2815381290880845,30
insect,phi,uncoupled,flat,260,10.104,8.974499999999999,10.9605,10.031633333333334,2.3338048773938076,30
insect,phi,uncoupled,flat,270,10.385,9.216750000000001,11.10425,10.169866666666667,2.3466120219604245,30
insect,phi,uncoupled,flat,280,10.5275,9.23025,11.165,10.274166666666668,2.3653612406671787,30
insect,phi,uncoupled,flat,290,10.54,9.23025,11.357,10.388499999999999,2.3827912746652165,30
insect,phi,uncoupled,flat,300,10.5715,9.351750000000001,11.3855,10.5407,2.425817432792785,30
insect,phi,uncoupled,rugged,1,0.713,0.6125,0.8265,0.7813666666666667,0.30921295901528534,30
insect,phi,uncoupled,rugged,10,2.0495,1.5455,2.5545,2.1257666666666664,0.6135648622842453,30
insect,phi,uncoupled,rugged,20,2.6345,2.4345,3.0105,2.6997,0.5938188595279156,30
insect,phi,uncoupled,rugged,30,3.3305,2.9619999999999997,3.6382499999999998,3.271466666666667,0.6338025763178361,30
insect,phi,uncoupled,rugged,40,3.426,3.282,3.66775,3.4900333333333333,0.6453578789741573,30
insect,phi,uncoupled,rugged,50,3.8945,3.37675,4.755,4.072033333333334,0.9801804015283258,30
insect,phi,uncoupled,rugged,60,4.2565,3.708,5.29375,4.4729,0.9752709738394721,30
insect,phi,uncoupled,rugged,70,4.6615,4.08825,5.555,4.7384,0.998761909427937,30
insect,phi,uncoupled,rugged,80,4.979,4.22775,5.8740000000000006,4.997,1.1014808840515726,30
insect,phi,uncoupled,rugged,90,5.124,4.4105,5.987500000000001,5.2377,1.1159474140991066,30
insect,phi,uncoupled,rugged,100,5.4495000000000005,5.117,6.017,5.532133333333333,1.0907298326423882,30
insect,phi,uncoupled,rugged,110,5.835,5.13875,6.59025,5.8008,1.1779587956027713,30
insect,phi,uncoupled,rugged,120,5.8740000000000006,5.327,7.073,6.092866666666667,1.2939745436214076,30
insect,phi,uncoupled,rugged,130,6.571,5.5634999999999994,7.439,6.450366666666667,1.3923928419942349,30
insect,phi,uncoupled,rugged,140,6.8655,5.83,7.77525,6.820133333333333,1.41991035980623,30
insect,phi,uncoupled,rugged,150,6.933,5.9695,7.8495,6.972899999999999,1.471786443232427,30
insect,phi,uncoupled,rugged,160,7.0085,6.41525,8.08675,7.094033333333333,1.4934972030112075,30
insect,phi,uncoupled,rugged,170,7.514,6.5875,8.33575,7.297133333333333,1.5908336728623282,30
insect,phi,uncoupled,rugged,180,7.542,6.62925,8.65925,7.515033333333333,1.601640376427336,30
insect,phi,uncoupled,rugged,190,7.7635000000000005,6.93275,8.82425,7.759066666666667,1.6454819843801205,30
insect,phi,uncoupled,rugged,200,7.92,7.273999999999999,8.957,7.9932,1.6612291128911874,30
insect,phi,uncoupled,rugged,210,8.3045,7.273999999999999,9.05925,8.187166666666666,1.6995367336999234,30
insect,phi,uncoupled,rugged,220,8.4845,7.3157499999999995,9.474499999999999,8.373766666666667,1.7749399928338196,30
insect,phi,uncoupled,rugged,230,8.636,7.50075,9.6775,8.556266666666666,1.8687948898233544,30
insect,phi,uncoupled,rugged,240,8.6665,7.596,9.76525,8.7097,1.9154601526922257,30
insect,phi,uncoupled,rugged,250,8.7865,7.7090000000000005,10.05175,8.869499999999999,1.9728308865426225,30
insect,phi,uncoupled,rugged,260,8.8585,7.93475,10.1035,8.992933333333333,1.9914677126618734,30
insect,phi,uncoupled,rugged,270,9.17,7.93475,10.18725,9.1282,2.0348953103631473,30
insect,phi,uncoupled,rugged,280,9.227,7.98725,10.18725,9.216199999999999,2.0432382580869866,30
insect,phi,uncoupled,rugged,290,9.371500000000001,8.000250000000001,10.20475,9.308633333333335,2.0295782045798947,30
insect,phi,uncoupled,rugged,300,9.51,8.0465,10.27125,9.374866666666666,2.043213640716309,30
queen,base,blf,flat,1,1.1520000000000001,0.98325,1.35575,1.2054666666666667,0.32104095058734017,30
queen,base,blf,flat,10,3.2560000000000002,2.8255,3.6995,3.319666666666667,0.7349184488341421,30
queen,base,blf,flat,20,4.8415,4.2067499999999995,5.8685,5.099866666666667,1.2549275493123055,30
queen,base,blf,flat,30,5.7045,4.54125,6.4855,5.6485,1.2035377950600183,30
queen,base,blf,flat,40,5.854,5.161250000000001,7.04875,6.087566666666667,1.4312763217476219,30
queen,base,blf,flat,50,6.197,5.6695,7.40925,6.607366666666667,1.4401523263143052,30
queen,base,blf,flat,60,7.1375,6.08325,8.79325,7.4219,1.7494543848947837,30
queen,base,blf,flat,70,7.59,6.148,8.941749999999999,7.918,2.041394199037038,30
queen,base,blf,flat,80,7.996499999999999,6.55,10.152,8.402800000000001,2.255918031648588,30
queen,base,blf,flat,90,8.6265,6.8975,11.02525,9.026299999999999,2.526230368041243,30
queen,base,blf,flat,100,9.174,7.2357499999999995,11.4925,9.463466666666667,2.653317659515885,30
queen,base,blf,flat,110,9.32,7.553,11.95125,10.0114,2.9350760737365373,30
queen,base,blf,flat,120,9.934,7.596,12.871500000000001,10.487166666666667,3.1386728810156357,30
queen,base,blf,flat,130,10.206499999999998,8.03775,13.129249999999999,10.852166666666667,3.263333234417008,30
queen,base,blf,flat,140,11.352,8.33225,14.07575,11.385266666666666,3.411652768980448,30
queen,base,blf,flat,150,12.483,8.33225,14.3945,11.758533333333334,3.6471183214388194,30
queen,base,blf,flat,160,13.413499999999999,8.52375,15.21175,12.306433333333333,3.832292837447841,30
queen,base,blf,flat,170,13.7035,8.871749999999999,15.677,12.642633333333333,3.960043072591712,30
queen,base,blf,flat,180,13.899999999999999,9.02825,16.278,12.9596,4.0474660067580635,30
queen,base,blf,flat,190,14.315000000000001,9.11975,16.591250000000002,13.292333333333335,4.00392390583015,30
queen,base,blf,flat,200,15.038,9.568,16.8015,13.528333333333334,4.102034317290616,30
queen,base,blf,flat,210,15.2875,10.17125,17.482750000000003,13.805766666666667,4.199245898502725,30
queen,base,blf,flat,220,15.408999999999999,10.4465,17.6545,14.139033333333334,4.118000950271477,30
queen,base,blf,flat,230,15.870000000000001,10.70375,18.045499999999997,14.4041,4.18470814991918,30
queen,base,blf,flat,240,16.0125,10.79725,18.083,14.629633333333334,4.189804196588084,30
queen,base,blf,flat,250,16.1995,10.817499999999999,18.19325,14.834833333333334,4.213991220416474,30
queen,base,blf,flat,260,16.445,11.22625,18.50825,14.9856,4.205630754283988,30
queen,base,blf,flat,270,16.6545,11.282250000000001,18.77725,15.127999999999998,4.246599134236306,30
queen,base,blf,flat,280,16.7875,11.4065,18.81925,15.272,4.251850777541794,30
queen,base,blf,flat,290,17.0185,11.54525,18.81925,15.386833333333334,4.242760333453497,30
queen,base,blf,flat,300,17.1035,11.5565,19.05025,15.525533333333334,4.231879200522634,30
queen,base,blf,rugged,1,1.117,0.9657499999999999,1.4475,1.2179666666666666,0.32426899043991175,30
queen,base,blf,rugged,10,2.9395,2.327,3.4545,2.9895,0.7273102904680295,30
queen,base,blf,rugged,20,4.453,3.6275,5.044,4.410833333333333,1.025300429759184,30
queen,base,blf,rugged,30,4.9565,4.32075,5.8885,5.0935999999999995,1.123038323416467,30
queen,base,blf,rugged,40,5.5344999999999995,4.729,6.4845,5.590066666666667,1.327355860954098,30
queen,base,blf,rugged,50,5.897,5.1187499999999995,6.95425,6.149633333333333,1.4318176170538437,30
queen,base,blf,rugged,60,6.417,5.34075,7.3605,6.608866666666667,1.7454599183128734,30
queen,base,blf,rugged,70,6.949999999999999,6.14525,8.6055,7.311866666666666,1.857583427064784,30
queen,base,blf,rugged,80,7.079000000000001,6.32075,8.716000000000001,7.754433333333334,1.992995781495152,30
queen,base,blf,rugged,90,7.779,6.7915,9.79525,8.252933333333333,2.2193637474911956,30
queen,base,blf,rugged,100,8.149000000000001,6.8309999999999995,10.58275,8.6486,2.564993750076408,30
queen,base,blf,rugged,110,8.718,7.0947499999999994,11.1635,9.023233333333334,2.4509936856561736,30
queen,base,blf,rugged,120,9.5045,7.313,11.96325,9.530233333333333,2.666607332888758,30
queen,base,blf,rugged,130,9.629,7.325,12.23675,9.829966666666667,2.827670120292571,30
queen,base,blf,rugged,140,10.2035,7.58275,12.317,10.179766666666668,2.7551008327918916,30
queen,base,blf,rugged,150,10.509,8.001,13.068,10.638133333333334,2.9022688001812904,30
queen,base,blf,rugged,160,11.752500000000001,8.1155,13.38375,11.060766666666666,3.025675423977986,30
queen,base,blf,rugged,170,11.8295,8.40925,13.808,11.374333333333334,2.995132111913612,30
queen,base,blf,rugged,180,12.038,8.72125,14.0305,11.669466666666667,3.0864371685492475,30
queen,base,blf,rugged,190,12.594000000000001,9.0275,14.08375,11.9193,3.1154270438444294,30
queen,base,blf,rugged,200,13.1115,9.0275,14.08375,12.2332,3.115183621089365,30
queen,base,blf,rugged,210,13.45,9.0275,14.645249999999999,12.378366666666667,3.1815355594574055,30
queen,base,blf,rugged,220,13.6795,9.036750000000001,14.76475,12.587533333333333,3.29470097783294,30
queen,base,blf,rugged,230,13.8305,9.592,14.82375,12.6783,3.2477805169387444,30
queen,base,blf,rugged,240,13.831,9.698,14.835,12.807966666666665,3.241425468496243,30
queen,base,blf,rugged,250,14.232,10.35575,15.06525,13.048633333333333,3.236780760030829,30
queen,base,blf,rugged,260,14.260000000000002,10.38525,15.103,13.1654,3.2097963476057862,30
