robot,variant,coupling,terrain,seed,distance,em,drag_pct
ege,phi,uncoupled,flat,12,5.104519866335124,0.5112834973091831,24.67333333333333
ege,phi,uncoupled,flat,13,10.644628581627131,0.631159082063198,21.36
ege,phi,uncoupled,flat,14,8.391260844737369,0.5583216895503726,21.59
ege,phi,uncoupled,flat,15,8.10043154605989,0.592587908815385,24.846666666666668
ege,phi,uncoupled,flat,16,5.699151354933268,0.6737490457292666,49.53333333333333
ege,phi,uncoupled,flat,17,8.054972154739165,0.6258349000912236,34.57666666666667
ege,phi,uncoupled,flat,18,10.421648761201968,0.7145226072554934,38.20666666666666
ege,phi,uncoupled,flat,19,7.603153637358293,0.8704519192643996,26.703333333333333
ege,phi,uncoupled,flat,20,6.298284656544412,0.5360687995530095,37.95666666666666
ege,phi,uncoupled,flat,21,11.615197653573327,0.667304526482085,19.77
ege,phi,uncoupled,flat,22,9.0672869993806,0.6254574433712733,22.256666666666668
ege,phi,uncoupled,flat,23,5.831917880073458,0.528414074634031,58.16
ege,phi,uncoupled,flat,24,8.532707457153512,0.5972961565049534,22.44
ege,phi,uncoupled,flat,25,6.256299615812366,0.5204763257122124,65.83666666666667
ege,phi,uncoupled,flat,26,6.997331265571292,0.5258997468443475,36.54
ege,phi,uncoupled,flat,27,8.235995197969926,0.5590218844823732,40.55
ege,phi,uncoupled,flat,28,10.041513031731489,0.6959629933524487,23.786666666666665
ege,phi,uncoupled,flat,29,7.304660156424465,0.5402399443816084,22.71
ege,phi,uncoupled,flat,30,6.6169946746064285,0.4701915607091065,34.57666666666667
ege,phi,uncoupled,rugged,1,9.26642737385566,0.6872719556465718,25.57
ege,phi,uncoupled,rugged,2,8.442926632048211,0.5996105283629429,28.51333333333333
ege,phi,uncoupled,rugged,3,8.180562339353324,0.6577989774088323,23.96333333333333
ege,phi,uncoupled,rugged,4,7.337216839906656,0.5238979364043039,40.96666666666667
ege,phi,uncoupled,rugged,5,6.032707211240202,0.5135214793671743,20.45
ege,phi,uncoupled,rugged,6,9.16679180006285,0.6687713932321362,24.466666666666665
ege,phi,uncoupled,rugged,7,6.69246587582902,0.4992875654106363,21.25
ege,phi,uncoupled,rugged,8,5.868349718097037,0.5403779960205023,25.266666666666666
