robot,variant,coupling,train_terrain,eval_terrain,seed,distance,em,drag_pct,transfer
babya,phi,uncoupled,flat,flat,7,7.190406957922788,0.7494449974926978,0.1733333333333333,False
babya,phi,uncoupled,flat,flat,8,8.17306174592679,0.8563741643171598,52.973333333333336,False
babya,phi,uncoupled,flat,flat,9,7.255729126607404,0.7212157520611361,0.19,False
babya,phi,uncoupled,flat,flat,10,14.85751898067205,0.6690077876933341,28.906666666666663,False
babya,phi,uncoupled,flat,flat,11,13.511825058749295,0.7038254808127471,6.243333333333333,False
babya,phi,uncoupled,flat,flat,12,7.096393428071671,0.5415308301830336,38.46666666666667,False
babya,phi,uncoupled,flat,flat,13,11.228974947191062,0.7705544786946303,39.4,False
babya,phi,uncoupled,flat,flat,14,8.38818638311591,0.5375486039189149,6.843333333333334,False
babya,phi,uncoupled,flat,flat,15,12.011705663922532,0.6568378132822961,11.41,False
babya,phi,uncoupled,flat,flat,16,13.968219897870432,0.6919430175750605,3.756666666666667,False
babya,phi,uncoupled,flat,flat,17,12.328928394863103,0.8739361601798102,15.606666666666667,False
babya,phi,uncoupled,flat,flat,18,10.118083229875156,0.6794355118325958,32.28,False
babya,phi,uncoupled,flat,flat,19,12.573570564058947,0.7925969156800762,1.1833333333333331,False
babya,phi,uncoupled,flat,flat,20,9.92098849143132,0.7576211781466924,55.876666666666665,False
babya,phi,uncoupled,flat,flat,21,7.122026863253168,0.468823644698763,15.916666666666666,False
babya,phi,uncoupled,flat,flat,22,11.893223999806713,0.8104720408038842,0.9233333333333332,False
babya,phi,uncoupled,flat,flat,23,9.691898221484577,0.5672633511449816,39.27666666666666,False
babya,phi,uncoupled,flat,flat,24,9.706837551444364,0.7232579415109016,2.37,False
babya,phi,uncoupled,flat,flat,25,10.25714720698472,0.7117925955335251,49.08,False
babya,phi,uncoupled,flat,flat,26,10.608617605494134,0.737472818100776,40.09333333333333,False
babya,phi,uncoupled,flat,flat,27,12.19567254526153,0.6529850449452836,17.933333333333334,False
babya,phi,uncoupled,flat,flat,28,5.100576813186756,0.4917621865177168,63.02,False
babya,phi,uncoupled,flat,flat,29,13.392396655420248,0.8860284858842055,18.11,False
babya,phi,uncoupled,flat,flat,30,13.19948636787396,0.8336205304118082,21.006666666666668,False
babya,phi,uncoupled,flat,rugged,1,7.335917543348451,0.5297432503589891,37.03666666666667,True
babya,phi,uncoupled,flat,rugged,2,11.63661851174968,0.699755584551529,13.913333333333334,True
babya,phi,uncoupled,flat,rugged,3,12.604118849648714,0.7691848072263543,4.663333333333333,True
babya,phi,uncoupled,flat,rugged,4,16.846320508686894,0.7437968593102359,1.5466666666666666,True
babya,phi,uncoupled,flat,rugged,5,7.103126831069969,0.5516008047185951,19.30666666666667,True
babya,phi,uncoupled,flat,rugged,6,3.2117590922423074,0.1813466235815456,16.02,True
babya,phi,uncoupled,flat,rugged,7,3.5824132946988345,0.5072343938436229,0.0,True
babya,phi,uncoupled,flat,rugged,8,3.789557710205585,0.4245162689887468,55.57333333333333,True
babya,phi,uncoupled,flat,rugged,9,4.2766768780312345,0.4633664842391633,0.0,True
babya,phi,uncoupled,flat,rugged,10,4.284390160687335,0.211916385877115,28.15,True
babya,phi,uncoupled,flat,rugged,11,6.050493230924561,0.3703444710866326,6.073333333333333,True
babya,phi,uncoupled,flat,rugged,12,5.4367478543292185,0.4804595118478929,41.66333333333333,True
babya,phi,uncoupled,flat,rugged,13,6.820465437906446,0.5264049281715599,41.6,True
babya,phi,uncoupled,flat,rugged,14,3.660143537030264,0.2559841389598741,15.02,True
babya,phi,uncoupled,flat,rugged,15,9.224012701183154,0.5324357038982236,12.73,True
babya,phi,uncoupled,flat,rugged,16,6.725162792297032,0.4856299305847291,19.95,True
babya,phi,uncoupled,flat,rugged,17,6.494299310994307,0.5190199092910129,18.71333333333333,True
babya,phi,uncoupled,flat,rugged,18,7.767943757774139,0.5334241493853145,34.39666666666667,True
babya,phi,uncoupled,flat,rugged,19,6.377399968971282,0.4476648012193361,2.9266666666666667,True
babya,phi,uncoupled,flat,rugged,20,7.18931041191688,0.5812538760293026,55.56333333333333,True
babya,phi,uncoupled,flat,rugged,21,5.12455564439538,0.3913623278492714,20.456666666666667,True
babya,phi,uncoupled,flat,rugged,22,9.108114679008477,0.6926360064016502,2.16,True
babya,phi,uncoupled,flat,rugged,23,2.922074896808412,0.2018277955557016,40.806666666666665,True
babya,phi,uncoupled,flat,rugged,24,9.075650667791216,0.6751936225753346,2.73,True
babya,phi,uncoupled,flat,rugged,25,2.058129610400041,0.2027242158916503,62.89666666666667,True
babya,phi,uncoupled,flat,rugged,26,2.191556233989379,0.2981388569877875,78.07666666666667,True
babya,phi,uncoupled,flat,rugged,27,8.960312685821958,0.4872241806484426,19.87333333333333,True
babya,phi,uncoupled,flat,rugged,28,3.185375505684174,0.3423372070490157,61.89333333333333,True
babya,phi,uncoupled,flat,rugged,29,1.6027191429852017,0.1113586528500829,26.006666666666668,True
babya,phi,uncoupled,flat,rugged,30,11.004954643993887,0.742305251485399,21.29,True
babya,phi,uncoupled,rugged,flat,1,1.4320249684351711,0.2282428909311993,67.74,True
babya,phi,uncoupled,rugged,flat,2,10.790059782801467,0.7979881404166604,9.56,True
babya,phi,uncoupled,rugged,flat,3,9.987677327962796,0.7328448469959936,25.266666666666666,True
babya,phi,uncoupled,rugged,flat,4,10.07320047488476,0.8074511798132299,16.833333333333332,True
babya,phi,uncoupled,rugged,flat,5,13.21340595695684,0.782813701600827,14.153333333333334,True
babya,phi,uncoupled,rugged,flat,6,11.811870398139853,0.699692459153911,1.2866666666666666,True
babya,phi,uncoupled,rugged,flat,7,11.2171970288114,0.6847580711807059,9.756666666666666,True
babya,phi,uncoupled,rugged,flat,8,11.074151992373745,0.8175193593997493,39.14333333333333,True
babya,phi,uncoupled,rugged,flat,9,11.050722402977495,0.7634092617802608,12.35,True
babya,phi,uncoupled,rugged,flat,10,14.808260811400284,0.7853744128140561,6.673333333333333,True
babya,phi,uncoupled,rugged,flat,11,10.319650371705876,0.7720676668709838,22.096666666666668,True
babya,phi,uncoupled,rugged,flat,12,8.539487804575698,0.6016465948916755,17.10333333333333,True
babya,phi,uncoupled,rugged,flat,13,14.70073116426457,0.8804255693869428,0.1733333333333333,True
babya,phi,uncoupled,rugged,flat,14,6.132733584454775,0.5339023702059178,29.35,True
babya,phi,uncoupled,rugged,flat,15,8.776821009340091,0.5127719542269817,10.91,True
babya,phi,uncoupled,rugged,flat,16,18.029887027331853,0.8820251690205261,6.203333333333333,True
babya,phi,uncoupled,rugged,flat,17,8.314318124436516,0.5231817729674759,0.4,True
babya,phi,uncoupled,rugged,flat,18,13.687092573313729,0.8292739715909643,30.953333333333333,True
babya,phi,uncoupled,rugged,flat,19,6.941511768544613,0.4391290729285261,34.32666666666667,True
babya,phi,uncoupled,rugged,flat,20,6.055413531567782,0.5120518833988962,49.52,True
babya,phi,uncoupled,rugged,flat,21,10.10562895336915,0.7708956227752687,7.333333333333333,True
babya,phi,uncoupled,rugged,flat,22,8.362874518645482,0.598982768631308,26.72,True
babya,phi,uncoupled,rugged,flat,23,0.6298347488643123,0.0821801967361885,79.01666666666667,True
babya,phi,uncoupled,rugged,flat,24,8.476383458163516,0.5581737855283602,0.1733333333333333,True
babya,phi,uncoupled,rugged,flat,25,13.04977707747514,0.8603061213559462,1.2766666666666666,True
babya,phi,uncoupled,rugged,flat,26,11.439453005318754,0.6787045598060243,6.45,True
babya,phi,uncoupled,rugged,flat,27,6.101822225383819,0.4338786036702879,23.336666666666662,True
babya,phi,uncoupled,rugged,flat,28,9.39097275211352,0.7074441245651253,28.036666666666665,True
babya,phi,uncoupled,rugged,flat,29,8.276884872650738,0.6370024965864255,16.536666666666665,True
babya,phi,uncoupled,rugged,flat,30,8.770192466279866,0.6764687065679399,19.41333333333333,True
babya,phi,uncoupled,rugged,rugged,1,7.71243267157426,0.5756494531418013,4.256666666666667,False
babya,phi,uncoupled,rugged,rugged,2,11.077646098649224,0.8170773208582861,9.58,False
babya,phi,uncoupled,rugged,rugged,3,10.349574917897026,0.7764207350033357,24.626666666666665,False
babya,phi,uncoupled,rugged,rugged,4,10.425956810314757,0.8279321605081739,17.233333333333334,False
babya,phi,uncoupled,rugged,rugged,5,13.154245056990368,0.7880838902896342,13.626666666666669,False
babya,phi,uncoupled,rugged,rugged,6,15.308729344042035,0.8921611461046028,2.2066666666666666,False
babya,phi,uncoupled,rugged,rugged,7,13.611950251714712,0.8323651308806912,10.413333333333334,False
babya,phi,uncoupled,rugged,rugged,8,10.730834873694151,0.8143789845643465,38.53666666666667,False
babya,phi,uncoupled,rugged,rugged,9,12.219679591892676,0.8234418308933469,14.71,False
babya,phi,uncoupled,rugged,rugged,10,13.500020099523704,0.7362400192885532,7.12,False
babya,phi,uncoupled,rugged,rugged,11,9.898250223641618,0.7140291567742673,23.696666666666665,False
babya,phi,uncoupled,rugged,rugged,12,10.730585264449475,0.7497117194142915,18.936666666666667,False
babya,phi,uncoupled,rugged,rugged,13,13.792306941974193,0.8817686622778267,0.0,False
babya,phi,uncoupled,rugged,rugged,14,7.929944768292666,0.6838630457192828,29.006666666666668,False
babya,phi,uncoupled,rugged,rugged,15,13.214344914150418,0.7485759442520162,13.41,False
babya,phi,uncoupled,rugged,rugged,16,18.248446984141864,0.8542455988421304,6.1433333333333335,False
babya,phi,uncoupled,rugged,rugged,17,9.397913558950105,0.5939271379476269,0.37,False
babya,phi,uncoupled,rugged,rugged,18,13.319458876650325,0.8216353296554769,32.89666666666667,False
babya,phi,uncoupled,rugged,rugged,19,11.213605061109748,0.7135891385560221,35.413333333333334,False
babya,phi,uncoupled,rugged,rugged,20,13.64513969533306,0.807914050037888,18.59,False
babya,phi,uncoupled,rugged,rugged,21,10.273803691426066,0.7910410525226499,7.1466666666666665,False
babya,phi,uncoupled,rugged,rugged,22,8.602792695755879,0.6350703270419839,29.523333333333333,False
babya,phi,uncoupled,rugged,rugged,23,16.80778535058734,0.8233579025711913,26.066666666666663,False
babya,phi,uncoupled,rugged,rugged,24,8.542528344629806,0.5616742511756458,0.0,False
babya,phi,uncoupled,rugged,rugged,25,12.63479716683309,0.8545807397746005,1.6733333333333331,False
babya,phi,uncoupled,rugged,rugged,26,14.263161441201657,0.8101270513770141,6.613333333333333,False
babya,phi,uncoupled,rugged,rugged,27,7.988268622624103,0.6238929110214952,28.39,False
babya,phi,uncoupled,rugged,rugged,28,9.03992351359016,0.7088206147678808,28.4,False
babya,phi,uncoupled,rugged,rugged,29,8.246525459483742,0.6534332452441687,17.143333333333334,False
babya,phi,uncoupled,rugged,rugged,30,8.952749727624562,0.6727307920478474,24.036666666666665,False
ege,base,blf,flat,flat,1,6.644662075404376,0.57403518843269,14.793333333333331,False
ege,base,blf,flat,flat,2,7.571150942422376,0.581897425454718,49.09666666666666,False
ege,base,blf,flat,flat,3,12.59884702975652,0.7152683436306557,30.946666666666665,False
ege,base,blf,flat,flat,4,8.359511920726838,0.6537248151981189,15.616666666666667,False
