robot,variant,coupling,train_terrain,eval_terrain,seed,distance,em,drag_pct,transfer
insect,phi,uncoupled,rugged,flat,8,2.1267353981694983,0.1802974876787197,67.74333333333334,True
insect,phi,uncoupled,rugged,flat,9,8.586182430896741,0.8124300300566601,56.02333333333333,True
insect,phi,uncoupled,rugged,flat,10,10.813126021645274,0.8781606917119564,47.72,True
insect,phi,uncoupled,rugged,rugged,1,9.116256877729525,0.8296214627499316,82.26333333333334,False
insect,phi,uncoupled,rugged,rugged,2,7.499256833231032,0.8173118266347363,63.4,False
insect,phi,uncoupled,rugged,rugged,3,9.932712065918489,0.8522544124719321,67.15666666666667,False
insect,phi,uncoupled,rugged,rugged,4,9.683749103964407,0.8606621693065049,59.18,False
insect,phi,uncoupled,rugged,rugged,5,10.269158996819671,0.8808281301647752,52.71333333333333,False
insect,phi,uncoupled,rugged,rugged,6,10.487040921793811,0.869780014594207,50.32,False
insect,phi,uncoupled,rugged,rugged,7,9.154088306610532,0.8125713663414469,53.32,False
insect,phi,uncoupled,rugged,rugged,8,11.896455913268458,0.8085496528936003,83.06,False
insect,phi,uncoupled,rugged,rugged,9,8.870093970522117,0.8209846456589247,60.25333333333333,False
insect,phi,uncoupled,rugged,rugged,10,9.936676477823433,0.851255245672842,48.52666666666666,False
queen,base,blf,flat,flat,1,19.756700300665337,0.9378976669319934,44.55,False
queen,base,blf,flat,flat,2,18.564873051421813,0.9312555155644912,50.82666666666667,False
queen,base,blf,flat,flat,3,16.560732361662847,0.9153553896176128,61.88333333333333,False
queen,base,blf,flat,flat,4,10.77194817401329,0.6856814030504458,38.07333333333333,False
queen,base,blf,flat,flat,5,17.722572458512797,0.91205227518312,44.52333333333333,False
queen,base,blf,flat,flat,6,11.412256996325748,0.7819024972848192,32.88333333333333,False
queen,base,blf,flat,flat,7,19.48425182570012,0.954669241151496,47.75333333333333,False
queen,base,blf,flat,flat,8,20.926062404242803,0.967126124552079,48.833333333333336,False
queen,base,blf,flat,flat,9,11.99035325798395,0.8616155396783797,51.723333333333336,False
queen,base,blf,flat,flat,10,11.212215577374195,0.8710794763597318,36.46666666666667,False
queen,base,blf,flat,rugged,1,6.311679072292757,0.358422052314148,51.07,True
queen,base,blf,flat,rugged,2,13.459250451492352,0.7926072488802123,54.99333333333333,True
queen,base,blf,flat,rugged,3,2.122934970843735,0.1351335049749591,64.90666666666667,True
queen,base,blf,flat,rugged,4,1.6384345737318464,0.1278279255604259,41.71666666666667,True
queen,base,blf,flat,rugged,5,4.86863926191766,0.2760515439144905,52.27333333333333,True
queen,base,blf,flat,rugged,6,3.563856444967792,0.2699115690733931,36.736666666666665,True
queen,base,blf,flat,rugged,7,7.218848643477174,0.3693351834315763,48.13333333333333,True
queen,base,blf,flat,rugged,8,7.011105241599359,0.3928370604817499,54.64333333333333,True
queen,base,blf,flat,rugged,9,7.186212177766757,0.5880685591052206,54.223333333333336,True
queen,base,blf,flat,rugged,10,1.4106833392591889,0.1155210701334134,39.266666666666666,True
queen,base,blf,rugged,flat,1,14.37469571090856,0.8729136019326111,60.35,True
queen,base,blf,rugged,flat,2,12.435156123869683,0.8292235636944923,62.29666666666667,True
queen,base,blf,rugged,flat,3,7.570788013788245,0.6327706725352612,55.64333333333333,True
queen,base,blf,rugged,flat,4,19.52106310558426,0.9306217934236788,36.79666666666667,True
queen,base,blf,rugged,flat,5,11.881423851253588,0.8290879294944806,55.3,True
queen,base,blf,rugged,flat,6,16.6901855744828,0.8925028981207843,39.72666666666667,True
queen,base,blf,rugged,flat,7,14.601238850240716,0.9084289666020364,52.67,True
queen,base,blf,rugged,flat,8,16.426054124361983,0.9097295095045064,56.14666666666667,True
queen,base,blf,rugged,flat,9,15.071698910849394,0.9054781918368018,62.196666666666665,True
queen,base,blf,rugged,flat,10,15.696597686787998,0.9206795204886664,40.50666666666667,True
queen,base,blf,rugged,rugged,1,13.334334234661004,0.7974263327232987,59.36333333333334,False
queen,base,blf,rugged,rugged,2,14.010499146578596,0.8662308448786482,59.61,False
queen,base,blf,rugged,rugged,3,8.74015687671927,0.7542899781750245,56.81333333333333,False
queen,base,blf,rugged,rugged,4,18.23947285753179,0.913146870849976,41.19,False
queen,base,blf,rugged,rugged,5,14.131761604375946,0.8284853956671097,54.84666666666666,False
queen,base,blf,rugged,rugged,6,17.24881193452687,0.9135876093464111,42.21,False
queen,base,blf,rugged,rugged,7,15.020231702165855,0.8798432823107301,55.92,False
queen,base,blf,rugged,rugged,8,15.839905960403804,0.8941045737060697,54.99333333333333,False
queen,base,blf,rugged,rugged,9,15.02886384521661,0.8804714252082638,61.016666666666666,False
queen,base,blf,rugged,rugged,10,15.613499495995082,0.8969064753927016,47.403333333333336,False
queen,phi,uncoupled,flat,flat,1,5.3541596522080805,0.4818953659870001,50.44,False
queen,phi,uncoupled,flat,flat,2,5.01547517878514,0.4621618046279605,43.61333333333334,False
queen,phi,uncoupled,flat,flat,3,18.37800835671064,0.9368444203225094,51.77666666666666,False
queen,phi,uncoupled,flat,flat,4,4.894001398355321,0.4568893782840854,53.71333333333333,False
queen,phi,uncoupled,flat,flat,5,4.999165382482074,0.4440252925928468,51.00333333333333,False
queen,phi,uncoupled,flat,flat,6,5.726780963432794,0.4562990246930671,40.42666666666667,False
queen,phi,uncoupled,flat,flat,7,10.928373880028866,0.8302849366139538,68.16,False
queen,phi,uncoupled,flat,flat,8,15.926570375522733,0.8953699466804557,43.72666666666667,False
queen,phi,uncoupled,flat,flat,9,14.972496996402889,0.883579057356348,52.94,False
queen,phi,uncoupled,flat,flat,10,12.220085233697764,0.8696399133088196,61.52333333333333,False
queen,phi,uncoupled,flat,rugged,1,4.361668774900399,0.4173949102312839,52.22666666666667,True
queen,phi,uncoupled,flat,rugged,2,0.7295658813869902,0.1101189102525289,73.23,True
queen,phi,uncoupled,flat,rugged,3,5.379894751026217,0.2964885529197253,54.56666666666667,True
queen,phi,uncoupled,flat,rugged,4,3.073627553183873,0.2976206686532494,54.96333333333333,True
queen,phi,uncoupled,flat,rugged,5,2.7750758065672576,0.2518086587843813,52.35666666666667,True
queen,phi,uncoupled,flat,rugged,6,1.8749522120398328,0.1944696528947933,54.02,True
queen,phi,uncoupled,flat,rugged,7,1.8605544977049653,0.1440708551715885,69.37,True
queen,phi,uncoupled,flat,rugged,8,6.332210180148332,0.4449330470726371,39.96666666666667,True
queen,phi,uncoupled,flat,rugged,9,8.167436839626369,0.4893528092990418,56.22666666666667,True
queen,phi,uncoupled,flat,rugged,10,6.027356980327629,0.4566084154201008,59.02666666666666,True
queen,phi,uncoupled,rugged,flat,1,2.903383854880843,0.4953825553364899,73.90333333333334,True
queen,phi,uncoupled,rugged,flat,2,4.377454973486195,0.4124289450842422,58.513333333333335,True
queen,phi,uncoupled,rugged,flat,3,8.627604019850821,0.6975497562608705,61.32333333333333,True
queen,phi,uncoupled,rugged,flat,4,7.71047863913388,0.718493085510477,76.77,True
queen,phi,uncoupled,rugged,flat,5,6.136185673585573,0.6904022947885333,58.65,True
queen,phi,uncoupled,rugged,flat,6,8.863746246457572,0.8012962470973681,63.10666666666667,True
queen,phi,uncoupled,rugged,flat,7,11.27414532120474,0.8593163470299945,72.1,True
queen,phi,uncoupled,rugged,flat,8,10.609783684267637,0.8469253504071724,70.17333333333333,True
queen,phi,uncoupled,rugged,flat,9,9.285411665379728,0.8208058960153429,59.25666666666667,True
queen,phi,uncoupled,rugged,flat,10,3.9191646058516048,0.3027482210951588,46.943333333333335,True
queen,phi,uncoupled,rugged,rugged,1,2.4897898572133905,0.4542889243439429,73.00666666666666,False
queen,phi,uncoupled,rugged,rugged,2,4.648819674831048,0.4324557087808133,58.763333333333335,False
queen,phi,uncoupled,rugged,rugged,3,9.920934975946032,0.7774545660738366,60.78,False
queen,phi,uncoupled,rugged,rugged,4,7.925953596288105,0.7248882914736796,74.37666666666667,False
queen,phi,uncoupled,rugged,rugged,5,6.357935402645434,0.6912796832551812,57.03333333333333,False
queen,phi,uncoupled,rugged,rugged,6,9.029845719610805,0.7772965555016466,64.35,False
queen,phi,uncoupled,rugged,rugged,7,9.515078783355673,0.7462055885876244,73.63333333333334,False
queen,phi,uncoupled,rugged,rugged,8,10.327514319082644,0.8125710171452691,69.87,False
queen,phi,uncoupled,rugged,rugged,9,9.707452858039328,0.8774080080905547,63.05,False
queen,phi,uncoupled,rugged,rugged,10,4.260916371186705,0.3395529434355697,50.07666666666667,False
spider,base,blf,flat,flat,1,15.922882026165349,0.9151585793534408,40.06,False
spider,base,blf,flat,flat,2,16.846397131522483,0.9491493610131704,40.85333333333333,False
spider,base,blf,flat,flat,3,15.842771425314035,0.798704974387667,36.82333333333333,False
spider,base,blf,flat,flat,4,19.1263823564162,0.8065245214539396,6.713333333333333,False
spider,base,blf,flat,flat,5,17.100913997630276,0.8341076261250132,5.23,False
spider,base,blf,flat,flat,6,16.948139806767035,0.8640272195007463,12.623333333333331,False
spider,base,blf,flat,flat,7,13.643756967382904,0.924654603837572,21.736666666666668,False
spider,base,blf,flat,flat,8,17.620881249310393,0.93849235403951,36.016666666666666,False
spider,base,blf,flat,flat,9,12.841347710460347,0.9145975547335216,33.31,False
spider,base,blf,flat,flat,10,17.304839270456952,0.9280049033284798,37.77666666666666,False
spider,base,blf,flat,rugged,1,8.563137639569014,0.5761234282589047,43.31666666666667,True
spider,base,blf,flat,rugged,2,3.095943162161868,0.2286386777531164,45.74,True
spider,base,blf,flat,rugged,3,13.228035617708656,0.740754407667198,38.03333333333333,True
spider,base,blf,flat,rugged,4,9.442716408684676,0.4870416899538721,13.536666666666669,True
spider,base,blf,flat,rugged,5,14.662134194041112,0.7880138651638751,6.466666666666667,True
spider,base,blf,flat,rugged,6,3.0863010975520027,0.2148446333772045,23.66,True
spider,base,blf,flat,rugged,7,12.22214870797353,0.9208452620581214,29.093333333333334,True
spider,base,blf,flat,rugged,8,12.484005254206988,0.871471551924686,40.41666666666666,True
spider,base,blf,flat,rugged,9,9.619579826967971,0.7271353175361717,38.3,True
spider,base,blf,flat,rugged,10,11.788231740780514,0.8015388119596454,43.76,True
spider,base,blf,rugged,flat,1,14.261820432496066,0.8417985125909447,43.45,True
spider,base,blf,rugged,flat,2,13.69005615512757,0.8322929281641707,39.27666666666666,True
spider,base,blf,rugged,flat,3,14.240825015180617,0.8785321334970129,4.036666666666667,True
spider,base,blf,rugged,flat,4,16.63121696526312,0.8007109468983064,0.8166666666666667,True
spider,base,blf,rugged,flat,5,15.05143520765709,0.7823930534712188,2.84,True
spider,base,blf,rugged,flat,6,11.926283482382354,0.6771133146809122,37.76,True
spider,base,blf,rugged,flat,7,10.801634414581374,0.7770085096315756,6.806666666666667,True
spider,base,blf,rugged,flat,8,11.471505478667128,0.835994302915243,51.34333333333333,True
spider,base,blf,rugged,flat,9,11.626606476444712,0.927749555612029,55.67666666666667,True
spider,base,blf,rugged,flat,10,11.87688369871375,0.9029196236608962,39.25,True
spider,base,blf,rugged,rugged,1,13.226044584064445,0.8285712643381979,42.00666666666667,False
spider,base,blf,rugged,rugged,2,13.179870915174527,0.8155297107962011,43.48,False
spider,base,blf,rugged,rugged,3,14.186961445485748,0.8945092548549457,7.506666666666667,False
spider,base,blf,rugged,rugged,4,16.571240504118887,0.8118487624007603,1.11,False
spider,base,blf,rugged,rugged,5,15.114316723489054,0.7976316282478977,3.0033333333333334,False
spider,base,blf,rugged,rugged,6,14.475562023668113,0.8412732782317534,39.34666666666666,False
spider,base,blf,rugged,rugged,7,10.769767869373345,0.7898652457617236,6.63,False
spider,base,blf,rugged,rugged,8,11.012233816303198,0.8511407715363817,54.9,False
spider,base,blf,rugged,rugged,9,11.341244484554316,0.899744264201478,55.60333333333333,False
spider,base,blf,rugged,rugged,10,11.482787530871702,0.873581971086278,41.306666666666665,False
spider,phi,uncoupled,flat,flat,1,13.89746654651691,0.8881886788578254,42.41666666666666,False
spider,phi,uncoupled,flat,flat,2,11.18860713115616,0.6776836743624419,20.12,False
spider,phi,uncoupled,flat,flat,3,6.15434523243899,0.6172694568814602,34.86333333333334,False
spider,phi,uncoupled,flat,flat,4,7.633647094185551,0.5271434125328419,16.676666666666666,False
spider,phi,uncoupled,flat,flat,5,8.587053290752353,0.4882571175217006,7.156666666666666,False
spider,phi,uncoupled,flat,flat,6,10.933795162911071,0.8868449820829359,22.13,False
spider,phi,uncoupled,flat,flat,7,5.7007396085782895,0.4846401316232001,49.36666666666667,False
spider,phi,uncoupled,flat,flat,8,9.334987847872824,0.8270262808937459,59.93333333333333,False
spider,phi,uncoupled,flat,flat,9,14.106761743991417,0.7601145110627584,28.76333333333333,False
spider,phi,uncoupled,flat,flat,10,5.525010050574815,0.4900360385995509,25.48,False
spider,phi,uncoupled,flat,rugged,1,8.784982904171436,0.6742369862627966,42.88,True
spider,phi,uncoupled,flat,rugged,2,2.6226958618844494,0.189317310739795,20.48333333333333,True
spider,phi,uncoupled,flat,rugged,3,1.879417645047872,0.2005347459743667,35.88333333333333,True
spider,phi,uncoupled,flat,rugged,4,5.11473015188834,0.3861145460124084,18.586666666666662,True
spider,phi,uncoupled,flat,rugged,5,4.895446732310882,0.3152139359290262,12.15,True
spider,phi,uncoupled,flat,rugged,6,10.367200241597212,0.8522642527881473,25.78,True
spider,phi,uncoupled,flat,rugged,7,4.067379069890953,0.3678478953738861,50.21,True
spider,phi,uncoupled,flat,rugged,8,6.130888865809278,0.5800119009695787,63.41,True
spider,phi,uncoupled,flat,rugged,9,12.947088391384556,0.706264954732672,27.686666666666667,True
spider,phi,uncoupled,flat,rugged,10,2.862187929588988,0.2657996878449022,25.886666666666667,True
spider,phi,uncoupled,rugged,flat,1,10.005820814134523,0.7409201795881993,1.8433333333333333,True
spider,phi,uncoupled,rugged,flat,2,8.373587708405061,0.5517714968192268,29.956666666666667,True
spider,phi,uncoupled,rugged,flat,3,8.296734822781424,0.5993826916116455,1.63,True
spider,phi,uncoupled,rugged,flat,4,8.342161080832,0.6716713583521807,4.573333333333333,True
spider,phi,uncoupled,rugged,flat,5,11.34103526386943,0.8516253053806753,49.156666666666666,True
spider,phi,uncoupled,rugged,flat,6,9.44196995803665,0.7216598443694969,34.776666666666664,True
spider,phi,uncoupled,rugged,flat,7,10.957982350443077,0.8215735881045059,33.67333333333333,True
spider,phi,uncoupled,rugged,flat,8,10.962679935157876,0.7602441541987754,42.28333333333333,True
spider,phi,uncoupled,rugged,flat,9,8.786543078518323,0.7301384942610639,32.76,True
spider,phi,uncoupled,rugged,flat,10,11.372748056177173,0.8210765199054169,24.89333333333333,True
spider,phi,uncoupled,rugged,rugged,1,10.152745745419088,0.7775138109159975,5.593333333333334,False
spider,phi,uncoupled,rugged,rugged,2,9.053232063688997,0.647698248566735,32.693333333333335,False
spider,phi,uncoupled,rugged,rugged,3,7.476620310184139,0.5393196517629124,2.286666666666666,False
spider,phi,uncoupled,rugged,rugged,4,9.222267409541985,0.7481615132315214,5.616666666666666,False
spider,phi,uncoupled,rugged,rugged,5,10.900533894442496,0.8235123833795152,48.03,False
spider,phi,uncoupled,rugged,rugged,6,9.282282372348812,0.7165410449760067,39.20333333333333,False
spider,phi,uncoupled,rugged,rugged,7,10.62581387435982,0.7797690140997459,34.50666666666667,False
spider,phi,uncoupled,rugged,rugged,8,11.591701089319384,0.7869248553352944,42.61333333333334,False
spider,phi,uncoupled,rugged,rugged,9,8.948848755161816,0.7467097967384335,33.123333333333335,False
spider,phi,uncoupled,rugged,rugged,10,11.336140841786529,0.8147885721232162,26.456666666666667,False
