robot,variant,coupling,train_terrain,eval_terrain,seed,distance,em,drag_pct,transfer
babya,base,blf,rugged,flat,7,10.490807026993345,0.919870046610817,18.676666666666662,True
babya,base,blf,rugged,flat,8,12.654287161734093,0.8719072477884957,35.47,True
babya,base,blf,rugged,flat,9,9.566788208864995,0.9523673845418796,24.36,True
babya,base,blf,rugged,flat,10,10.633007320171098,0.8468307725039232,22.08333333333333,True
babya,base,blf,rugged,flat,11,7.588017750178467,0.7809529234914795,52.77666666666666,True
babya,base,blf,rugged,flat,12,10.825333893994154,0.9062426799774574,20.45,True
babya,base,blf,rugged,flat,13,12.988162931706125,0.9025342940672404,35.39333333333333,True
babya,base,blf,rugged,flat,14,8.611365427040079,0.6158557369104574,29.706666666666667,True
babya,base,blf,rugged,flat,15,10.279964581499462,0.8711497736879081,15.683333333333334,True
babya,base,blf,rugged,flat,16,10.464179502673288,0.8708646293469492,16.366666666666667,True
babya,base,blf,rugged,flat,17,9.263838862971705,0.8011137239631922,7.096666666666667,True
babya,base,blf,rugged,flat,18,9.290331432022649,0.7516233610497689,13.013333333333334,True
babya,base,blf,rugged,flat,19,10.913350979196812,0.9323065367238312,21.16333333333333,True
babya,base,blf,rugged,flat,20,13.907949725955996,0.8869008960087215,11.86,True
babya,base,blf,rugged,flat,21,9.98630421894064,0.8701630646403081,23.106666666666666,True
babya,base,blf,rugged,flat,22,10.95180137886866,0.8233441130421701,2.353333333333333,True
babya,base,blf,rugged,flat,23,10.803366489286924,0.8881486625651922,19.55,True
babya,base,blf,rugged,flat,24,9.04865656765071,0.9455131082025148,66.96333333333334,True
babya,base,blf,rugged,flat,25,1.815854565263551,0.2732471592442694,42.66,True
babya,base,blf,rugged,flat,26,10.288903045392592,0.8617526480706613,21.516666666666666,True
babya,base,blf,rugged,flat,27,9.70702492582182,0.8638940236816823,13.333333333333334,True
babya,base,blf,rugged,flat,28,9.284695404492846,0.8545693709833652,8.52,True
babya,base,blf,rugged,flat,29,13.577539526730469,0.9155388623929512,34.49666666666667,True
babya,base,blf,rugged,flat,30,8.32941409353126,0.7920245789200198,21.156666666666663,True
babya,base,blf,rugged,rugged,1,12.287397895475396,0.8370755738486673,8.076666666666666,False
babya,base,blf,rugged,rugged,2,7.237778253065375,0.9128692102050596,56.89333333333333,False
babya,base,blf,rugged,rugged,3,7.100790244413688,0.8240511310413019,68.68666666666667,False
babya,base,blf,rugged,rugged,4,8.07033713405713,0.8511520891506562,62.9,False
babya,base,blf,rugged,rugged,5,8.04589228040918,0.8599363413193075,34.35333333333333,False
babya,base,blf,rugged,rugged,6,7.183400078821909,0.902489067219848,67.04666666666667,False
babya,base,blf,rugged,rugged,7,10.528316798869952,0.9307962889437588,18.05333333333333,False
babya,base,blf,rugged,rugged,8,13.213927025671918,0.8576360293495621,34.38333333333333,False
babya,base,blf,rugged,rugged,9,9.455432856485134,0.926043187427096,26.356666666666666,False
babya,base,blf,rugged,rugged,10,11.05368345273171,0.8813311040390623,21.62,False
babya,base,blf,rugged,rugged,11,9.09316680247574,0.8979001471535741,55.35,False
babya,base,blf,rugged,rugged,12,10.728317746005546,0.8942421827860509,20.6,False
babya,base,blf,rugged,rugged,13,14.616790004206196,0.8906032213720056,37.03,False
babya,base,blf,rugged,rugged,14,11.770882858365802,0.8196017406794207,26.08,False
babya,base,blf,rugged,rugged,15,10.339812697143191,0.8701879135120593,15.85,False
babya,base,blf,rugged,rugged,16,10.493832062331249,0.8646539691245413,17.593333333333334,False
babya,base,blf,rugged,rugged,17,9.52839602610524,0.8393210653080138,6.87,False
babya,base,blf,rugged,rugged,18,10.319486527573863,0.8635899308520619,13.626666666666669,False
babya,base,blf,rugged,rugged,19,10.881898805727692,0.920049635521078,20.813333333333333,False
babya,base,blf,rugged,rugged,20,14.33946642041626,0.8766038834615816,12.9,False
babya,base,blf,rugged,rugged,21,10.324652715618454,0.875227013677002,21.633333333333333,False
babya,base,blf,rugged,rugged,22,10.97586103935975,0.8217839790497655,10.156666666666666,False
babya,base,blf,rugged,rugged,23,10.876082715939882,0.8829125822183731,20.216666666666665,False
babya,base,blf,rugged,rugged,24,8.709600775715671,0.9250994446170272,66.41333333333333,False
babya,base,blf,rugged,rugged,25,5.788863456008879,0.82743168248664,42.32,False
babya,base,blf,rugged,rugged,26,10.552437636698569,0.8752274491163848,21.25333333333333,False
babya,base,blf,rugged,rugged,27,9.59342458214378,0.8690998144710663,11.346666666666666,False
babya,base,blf,rugged,rugged,28,9.448579091159129,0.8587367106466646,9.206666666666669,False
babya,base,blf,rugged,rugged,29,14.161515200450417,0.9064420401373896,33.913333333333334,False
babya,base,blf,rugged,rugged,30,7.998272387376132,0.7803414703271503,15.84,False
babya,phi,uncoupled,flat,flat,1,12.855620180536674,0.8636061731678515,18.07,False
babya,phi,uncoupled,flat,flat,2,12.258567808785566,0.8273329017198645,22.74333333333333,False
babya,phi,uncoupled,flat,flat,3,8.174564159213418,0.8934484809334318,19.21666666666666,False
babya,phi,uncoupled,flat,flat,4,10.75733658807792,0.8836312915935985,0.32666666666666,False
babya,phi,uncoupled,flat,flat,5,18.83155544285624,0.8416099580334242,37.63666666666667,False
babya,phi,uncoupled,flat,flat,6,13.133054477527418,0.8505794086057179,29.4,False
babya,phi,uncoupled,flat,flat,7,16.392714926155744,0.8946106392980595,27.49333333333333,False
babya,phi,uncoupled,flat,flat,8,11.627418427705162,0.8544168751072561,20.03666666666666,False
babya,phi,uncoupled,flat,flat,9,11.391774088942004,0.8911440594636982,8.02666666666666,False
babya,phi,uncoupled,flat,flat,10,17.15933574734682,0.9066564170277956,56.20333333333334,False
babya,phi,uncoupled,flat,flat,11,11.86096569802726,0.9086627598010588,17.15333333333333,False
babya,phi,uncoupled,flat,flat,12,11.781059330156063,0.8703925992828937,12.46666666666666,False
babya,phi,uncoupled,flat,flat,13,8.145618419321965,0.9082769758330096,52.35333333333333,False
babya,phi,uncoupled,flat,flat,14,10.196400050765227,0.8817816450647754,3.58,False
babya,phi,uncoupled,flat,flat,15,11.769732318837086,0.9340243741419064,13.81333333333333,False
babya,phi,uncoupled,flat,flat,16,13.77172739655201,0.935216821474254,21.43666666666666,False
babya,phi,uncoupled,flat,flat,17,13.917709167611877,0.8981868378210461,2.42666666666666,False
babya,phi,uncoupled,flat,flat,18,13.126512290015546,0.8215102768614441,20.82,False
babya,phi,uncoupled,flat,flat,19,11.178362915488844,0.893803905332578,2.81,False
babya,phi,uncoupled,flat,flat,20,9.39173158972446,0.8596927735987461,28.823333333333327,False
babya,phi,uncoupled,flat,flat,21,17.264748727834732,0.8831532888707685,5.31666666666666,False
babya,phi,uncoupled,flat,flat,22,18.657639176734538,0.9332719367095,20.64666666666666,False
babya,phi,uncoupled,flat,flat,23,12.047066399624716,0.8427455062480194,28.543333333333333,False
babya,phi,uncoupled,flat,flat,24,18.68259981736879,0.9141954356776708,22.876666666666654,False
babya,phi,uncoupled,flat,flat,25,18.81154392717946,0.8947424586959042,9.61,False
babya,phi,uncoupled,flat,flat,26,11.784381616365756,0.9215024235616326,23.08,False
babya,phi,uncoupled,flat,flat,27,17.1607626304662,0.9191631653009072,17.19,False
babya,phi,uncoupled,flat,flat,28,12.767089711782832,0.893386159648464,9.93,False
babya,phi,uncoupled,flat,flat,29,11.50577415499018,0.9306081598904284,18.97,False
babya,phi,uncoupled,flat,flat,30,8.765154152941003,0.8344350962654895,28.03,False
babya,phi,uncoupled,flat,rugged,1,10.335070256586214,0.7843934586575496,18.28333333333333,True
babya,phi,uncoupled,flat,rugged,2,10.910171854459849,0.8272944929172789,24.826666666666668,True
babya,phi,uncoupled,flat,rugged,3,6.8828439640743175,0.8148974306946809,18.456666666666667,True
babya,phi,uncoupled,flat,rugged,4,7.199532481663387,0.6740829935247487,2.14,True
babya,phi,uncoupled,flat,rugged,5,4.939981575595493,0.4341008067125951,43.16333333333333,True
